scan_id,diameter_um,flow_mm_s,grid_scope,region,metric,n,median,min,max,p5,p10,p90,p95,p99,mad
D128_F03_V01,128,3,common_grid,source,contrast,468,-0.01419215698511626,-0.18631876514537796,0.26457774702001952,-0.12803991427824823,-0.09846352397391972,0.068950658110108753,0.096003098475629114,0.15195139312449754,0.044243666166117107
D128_F03_V01,128,3,common_grid,source,real_mean,468,39026.660986465293,23368.290964770153,55162.63775990039,32650.578088292208,34554.717759441744,44359.188116456644,46851.579579350968,50952.036855180777,2458.0162182004497
D128_F03_V01,128,3,common_grid,source,bg_mean,468,40228.916773480887,28739.686257316265,53867.131121285696,34245.045987880636,35990.520780501312,46006.288755612106,48122.21824371523,52702.834208544329,2403.3988054609654
D128_F03_V01,128,3,common_grid,source,bg_sd,468,25647.948157897623,17865.054190981795,58961.400848268102,20420.006118091624,21656.716207747759,34519.238251365503,39280.395081032722,48869.075994257328,2495.4865277515437
D128_F03_V01,128,3,common_grid,tail100,sbr,468,0.94590231815392034,0.48723149821658029,1.2296159683660555,0.78243347732703883,0.81984554510034136,1.0777261629646684,1.1086165934601793,1.1839418333903986,0.072869614824585094
D128_F03_V01,128,3,common_grid,tail100,contrast,468,-0.027800833108277877,-0.34478055527892476,0.10298453707896907,-0.12206299125188326,-0.098994726135731598,0.037409066177209876,0.051510809958127741,0.084180135038293885,0.037610634457192677
D128_F03_V01,128,3,common_grid,tail100,real_mean,468,25267.215912070555,15381.068395203212,32056.182626523805,22324.295459797428,22702.544900755431,28333.579258674341,29230.352294446777,30851.489670662078,1618.9227707172504
D128_F03_V01,128,3,common_grid,tail100,bg_mean,468,26925.366733116898,19949.880926911832,37876.702740810179,23888.338006814138,24544.660009671639,29611.334167493267,30522.857093035454,33444.227787822514,1402.221454111912
D128_F03_V01,128,3,common_grid,tail100,bg_sd,468,15700.552052341727,10772.413472865215,35618.911213658357,12906.627438845875,13423.435394900125,19333.502465619003,21668.151049015127,26618.719023417823,1385.6530485525254
D128_F05_V01,128,5,common_grid,source,sbr,491,0.96822424999031353,0.63515715782590143,1.7654960989952297,0.78119394357707983,0.81847022022353932,1.1221232119093125,1.2152746795798628,1.3277366389518725,0.074218773311123365
D128_F05_V01,128,5,common_grid,source,contrast,491,-0.016144374813918092,-0.22312402231672465,0.27680245120336733,-0.12284299641511398,-0.099825544437096,0.057547653795010333,0.097174346511480728,0.14079613609773164,0.037620388592192515
D128_F05_V01,128,5,common_grid,source,real_mean,491,38880.848868480593,27956.604651628488,57926.406074747763,32733.383539489136,34607.853578057504,44621.89408701966,47995.600596740638,50827.648706540167,2493.4371096727482
D128_F05_V01,128,5,common_grid,source,bg_mean,491,40405.095617819286,29229.920362708734,52666.717545461797,34824.713209689959,36073.694604633514,45624.324207945974,48085.792977829748,51554.689183909264,2308.462753953092
D128_F05_V01,128,5,common_grid,source,bg_sd,491,25762.429748013619,17959.514480528531,68539.090126298426,20411.638665297614,21465.789225631434,34040.38435487543,37128.357070551938,46970.196065419506,2869.6303891920252
D128_F05_V01,128,5,common_grid,tail100,sbr,491,0.93529603780938486,0.62279714680230525,1.2376916969094787,0.78367948486573802,0.82610030628493758,1.0679283547630938,1.1138079884447263,1.1970941380650324,0.064483490376288866
D128_F05_V01,128,5,common_grid,tail100,contrast,491,-0.033433625102573659,-0.23243992876187061,0.10622182548103458,-0.12127855631301306,-0.09523008846586753,0.032848504933274583,0.053840267414080129,0.089703379111496562,0.034316380801358036
D128_F05_V01,128,5,common_grid,tail100,real_mean,491,25418.314840519666,17970.297579947568,31862.224465792184,22340.871334474559,23174.022966513789,28430.732336555448,29391.822604848228,31154.9979574996,1309.959744544085
D128_F05_V01,128,5,common_grid,tail100,bg_mean,491,27312.936804328609,21702.798264837173,35379.335082299156,23794.84242991059,24447.452028619908,29859.822529964677,30851.79532034996,32813.052387321492,1353.5255915504531
D128_F05_V01,128,5,common_grid,tail100,bg_sd,491,15927.315345115336,10923.078968452552,35196.525112333198,12942.39403221766,13497.710555105969,19610.554346917412,21256.947232315186,25220.153444224525,1417.7910418100964
D128_F07_V01,128,7,common_grid,source,sbr,493,0.9171512744673771,0.65427078045321096,1.5617304223622333,0.74608919430581311,0.77959217882034382,1.092085289386572,1.1440947736253031,1.2767181729399661,0.080831493766585827
D128_F07_V01,128,7,common_grid,source,contrast,493,-0.043214495713511124,-0.20899191573224279,0.21927772628169365,-0.14541740803228251,-0.12385301069321503,0.044016010718593117,0.067205324642072573,0.12154223412161223,0.044326792727215368
D128_F07_V01,128,7,common_grid,source,real_mean,493,36287.331941360411,22902.29377125925,55328.951503089462,30504.247465631386,32135.87440551816,42594.192241495606,44968.749862341981,48217.160469961884,2363.6005125632437
D128_F07_V01,128,7,common_grid,source,bg_mean,493,39864.104250733726,29666.972887510645,53603.359513918433,34206.009817642131,35093.403698365357,44943.532076322575,47537.415176610113,51926.270033019086,2423.0271115507494
D128_F07_V01,128,7,common_grid,source,bg_sd,493,25360.953535533434,16621.607503989817,51473.335072617308,20306.204611120032,21374.066748750451,33709.263993794979,37575.619239608022,44378.187748703895,2626.7332998186721
D128_F07_V01,128,7,common_grid,tail100,sbr,493,0.95227523719534801,0.66997069847986657,1.2617085197409519,0.79302495993560596,0.82320731676977887,1.1043364267668043,1.160451235072403,1.2365515429492331,0.073210179629337624
D128_F07_V01,128,7,common_grid,tail100,contrast,493,-0.024445714362086403,-0.19762580374646757,0.11571275319373472,-0.11543344065189932,-0.096967957242858116,0.049581584494632583,0.07426283356257056,0.10576569324830788,0.038308766498663813
D128_F07_V01,128,7,common_grid,tail100,real_mean,493,25514.634958831572,17028.756163664799,33909.604491521553,22134.377095042913,22981.758602512789,28708.988939900893,29751.693914522148,31558.06236902855,1568.4797340715231
D128_F07_V01,128,7,common_grid,tail100,bg_mean,493,26862.044044448296,21359.602388853982,37527.021893857556,23711.00634503489,24354.22090304326,29571.256282749211,30507.021058224782,32594.654257998398,1422.0424313561271
D128_F07_V01,128,7,common_grid,tail100,bg_sd,493,15787.053914165459,11444.96844861114,30883.96021580189,12685.018225903963,13565.354966091876,19842.688106909496,21074.170078531468,25094.929349202877,1452.3475193597606
D128_F10_V01,128,10,common_grid,source,sbr,484,0.969328676214396,0.66183719733351642,1.6931022111138423,0.78955790875761922,0.82628798404494819,1.1356302803311729,1.1938908266507331,1.3429934922752984,0.081320141623319353
D128_F10_V01,128,10,common_grid,source,contrast,484,-0.01557450736509252,-0.20348732307176609,0.25736201479972109,-0.11759481578360872,-0.09511838242790982,0.063507840737723878,0.088377251883372712,0.1463873860364609,0.041192645564250729
D128_F10_V01,128,10,common_grid,source,real_mean,484,39488.911818177934,22926.403677966147,58405.399365267986,34176.767953885173,35377.910414772436,44725.989466746905,47003.115195103535,51170.856471351923,2614.8655206588592
D128_F10_V01,128,10,common_grid,source,bg_mean,484,40547.107774954013,28538.177464069056,55444.629837477041,35438.142544210757,36730.343427274245,45402.492276447818,47795.044043912167,51485.521881255925,2378.5723286278626
D128_F10_V01,128,10,common_grid,source,bg_sd,484,26090.824909294519,17644.206943018118,59900.392232717153,20842.72095691392,21589.384559330174,32846.842953181018,36994.656859168979,45472.429302899458,2867.892190711349
D128_F10_V01,128,10,common_grid,tail100,sbr,484,0.94388106249196901,0.60247205836758855,1.3040192874123493,0.79374334007153935,0.8235467332150308,1.069188683092972,1.0950552578963866,1.198176349145327,0.064731138203804939
D128_F10_V01,128,10,common_grid,tail100,contrast,484,-0.028869569441717549,-0.24807168371931962,0.13195171111340578,-0.1149867349110119,-0.096764094112064769,0.033437574018553427,0.045371241032088505,0.090154780904610723,0.034311600555757577
D128_F10_V01,128,10,common_grid,tail100,real_mean,484,25562.678059472015,17579.373501611051,35331.009254994824,22480.084439729035,23199.665495359714,28440.447859789652,29267.369544155379,31538.647759646887,1377.1058540945269
D128_F10_V01,128,10,common_grid,tail100,bg_mean,484,27327.138042657753,21243.475002983596,35809.630915435519,24228.822116740866,24805.597566156084,29680.748994025696,30617.183123170449,31632.489464073529,1333.15034693507
D128_F10_V01,128,10,common_grid,tail100,bg_sd,484,15927.241789659389,11043.693678048856,32983.118072424484,13457.30087782884,13832.386402492039,19709.047426290512,21178.055704995732,25891.983280825538,1364.0703775398124
D235_F01_V01,235,1,common_grid,source,sbr,448,0.86875260441924651,0.69057904843685025,1.17119539667495,0.76753348810265487,0.78891689053912284,0.97271482640280826,1.0104430843804273,1.0976548398214963,0.044897040933912724
D235_F01_V01,235,1,common_grid,source,contrast,448,-0.070232626787164576,-0.18302660963960707,0.078848452302876584,-0.1315202928047885,-0.11799492716877659,-0.013831995042995452,0.0051922635442432918,0.04654126619518046,0.025450951570458971
D235_F01_V01,235,1,common_grid,source,real_mean,448,34346.957207313259,29452.511465322688,70113.395268668552,31294.415487038084,31927.408604521141,37306.806187178227,38474.353802016594,62080.920665578516,1522.8454348840423
D235_F01_V01,235,1,common_grid,source,bg_mean,448,39674.250044973727,31321.25588769366,68800.70867659121,35602.128313416448,36395.169115759643,42795.25659879126,43663.084244317746,61045.580430609036,1614.7688958731123
D235_F01_V01,235,1,common_grid,source,bg_sd,448,28080.382743105089,20721.385102169166,73091.959194601804,23362.675006238056,24664.972265251305,33744.271536774337,36847.560071886663,45923.909051030379,2097.4837816607378
D235_F01_V01,235,1,common_grid,tail100,sbr,448,0.7655214961122585,0.60368996731526869,1.0257282040854796,0.67258154033565709,0.68879789973024907,0.86752868101844438,0.90890686770413165,0.98562884267711759,0.04288083445694052
D235_F01_V01,235,1,common_grid,tail100,contrast,448,-0.13280980364214678,-0.2471238461061101,0.012700718701349537,-0.19575639050109805,-0.18427432933697599,-0.070934169374919837,-0.047721343511117301,-0.0072382271904605344,0.027540791934573719
D235_F01_V01,235,1,common_grid,tail100,real_mean,448,17857.615751823509,15545.230040096936,32197.557534254811,16346.482051002244,16676.425934190793,19761.522262470575,21356.043547083485,27002.528097084942,734.49153724449752
D235_F01_V01,235,1,common_grid,tail100,bg_mean,448,23519.568324927328,19156.566245792976,35828.91794571076,21471.561224832301,21876.832974732912,25273.650781496912,26093.006977651861,32385.620606519002,875.78935389529579
D235_F01_V01,235,1,common_grid,tail100,bg_sd,448,14139.823772661537,10897.550539097176,25398.135742536011,11806.090901063681,12337.514307254316,16703.42387145053,17595.240866667194,23067.572573124111,1131.8068528187559
D235_F03_V01,235,3,common_grid,source,sbr,448,0.86921685005957317,0.71613218087195774,1.1166692886980605,0.76278635068105394,0.78624516364235053,0.96781982388776555,0.99446426549416478,1.0767423289889553,0.044485190889348214
D235_F03_V01,235,3,common_grid,source,contrast,448,-0.069966815867230941,-0.1654113956325966,0.055119280711925678,-0.13456746812912265,-0.11966713335142362,-0.016353230870354889,-0.0027757148104967156,0.036953131591355194,0.025411205499292558
D235_F03_V01,235,3,common_grid,source,real_mean,448,34591.043431352038,29632.134278983725,41367.111161491026,31827.952166265623,32309.720906511331,36960.667182108147,37566.552012071901,38437.4329299526,1159.3549573132623
D235_F03_V01,235,3,common_grid,source,bg_mean,448,39809.571263752208,32267.548503806665,47738.18415214042,35814.061869221616,36547.215134730948,43142.016234924602,43460.720192459245,45974.499142721892,1573.3332062654226
D235_F03_V01,235,3,common_grid,source,bg_sd,448,28360.176115090675,21025.624286199483,46248.791991111095,23856.933105429005,24746.103417803686,33334.363551762472,35823.145350310086,41913.592032720502,2149.2511182957496
D235_F03_V01,235,3,common_grid,tail100,sbr,448,0.7687645536898926,0.59809154822440069,1.0407457363793857,0.66975929980659477,0.68780230849433244,0.86412859547207421,0.89234058155381357,0.98027717667270087,0.047055941649642496
D235_F03_V01,235,3,common_grid,tail100,contrast,448,-0.13073282766985994,-0.25149275848567604,0.019966101436857751,-0.19777743152015745,-0.18497306355023829,-0.072887377047153409,-0.056892380964454856,-0.0099603593607453852,0.030483485470354926
D235_F03_V01,235,3,common_grid,tail100,real_mean,448,18070.005857442648,15834.943656124413,24995.833122238382,16558.782419535302,16896.464152118446,19566.449643606717,20803.681433763279,23620.49559999333,693.47847764615472
D235_F03_V01,235,3,common_grid,tail100,bg_mean,448,23740.777861999923,18892.087533835089,28564.367013005347,21419.608732368859,21970.452484211033,25212.201941378094,25854.176491654784,27087.124949430548,844.47350311230548
D235_F03_V01,235,3,common_grid,tail100,bg_sd,448,14049.493663764959,10794.648839726477,23796.473643618778,11667.048525150825,12216.839338071712,16473.06328043031,17293.450490964493,20177.768286236056,1128.1554451645598
D235_F05_V01,235,5,common_grid,source,sbr,424,0.86889842876439283,0.70861897383405326,1.1579254901295062,0.77098342179440205,0.78558306626153573,0.97162420477700173,1.0022110824881765,1.0560258370975137,0.046098422246104498
D235_F05_V01,235,5,common_grid,source,contrast,424,-0.070149136517433125,-0.17053598878871315,0.073183940248107621,-0.12931605937073756,-0.12008231136586112,-0.014392101141116439,0.0011039605172980897,0.027249513558795069,0.026209282672041208
D235_F05_V01,235,5,common_grid,source,real_mean,424,34442.247976107305,29238.398629748081,41520.516122314788,31800.003950349244,32239.51147439827,37450.929777667989,38143.243832804976,39542.081352646499,1311.1521204160781
D235_F05_V01,235,5,common_grid,source,bg_mean,424,39589.760280553302,30309.55374467072,48546.831630626402,35442.682932855096,36249.102226122821,43344.312159022527,44851.409098368407,47397.466332584983,1816.0583869460097
D235_F05_V01,235,5,common_grid,source,bg_sd,424,28242.157564375761,18936.4875822662,59770.581676779264,23736.218920918553,24466.211084229799,34107.497773918549,36060.325167378949,44917.42033478363,2285.0441526826889
D235_F05_V01,235,5,common_grid,tail100,sbr,424,0.75820171830757743,0.62159858930791279,0.989611160149239,0.67380262890317921,0.68332040958728946,0.84966130686076025,0.88800039105236606,0.94314441158837214,0.040711977205312333
D235_F05_V01,235,5,common_grid,tail100,contrast,424,-0.13752593231233914,-0.23335085093628896,-0.0052215428114012483,-0.19488418431022109,-0.18812800504539465,-0.081279068541602162,-0.059322084912182514,-0.029259671757599984,0.026939204547151104
D235_F05_V01,235,5,common_grid,tail100,real_mean,424,17894.708723732081,15175.045609788996,24120.839852144192,16518.48536271822,16911.524229235423,19334.764393441099,19977.444702453613,21484.624183723285,590.49280660431577
D235_F05_V01,235,5,common_grid,tail100,bg_mean,424,23598.391292009743,19024.733639816346,27852.927047794663,21462.492641958626,21883.557714989678,25599.247391326451,26121.974219224045,27398.532328327783,1027.1527135341366
D235_F05_V01,235,5,common_grid,tail100,bg_sd,424,13903.773472968969,10574.292901501425,23046.655036323136,11804.815858844942,12220.368081929764,16699.109648515867,17896.401881813912,21514.713446911399,1047.5927806227901
D235_F07_V01,235,7,common_grid,source,sbr,444,0.87209196936025357,0.68580248155341406,1.108699078135136,0.77557546831454371,0.79461481067499551,0.97306710611985003,1.0043664212624048,1.0570525865568723,0.045054362686651916
D235_F07_V01,235,7,common_grid,source,contrast,444,-0.068323621203063095,-0.18637860715275656,0.051547932686187681,-0.12639548442393755,-0.11444529193435864,-0.013650350786456334,0.0021783648400652352,0.027734832543888796,0.025428223595293873
D235_F07_V01,235,7,common_grid,source,real_mean,444,34592.205662436128,29918.96988008633,41038.546207514402,31547.23976164441,32104.065326975946,37770.025356358034,38357.465510725902,39871.839160966556,1472.6917880879737
D235_F07_V01,235,7,common_grid,source,bg_mean,444,39514.508089454692,31808.179596376289,48404.351330105361,35529.528878129189,36180.769244466872,43530.583453777646,44486.191170087761,47256.94291091997,1707.0295568678266
D235_F07_V01,235,7,common_grid,source,bg_sd,444,28173.050959694363,21164.381873699167,51600.489397234531,23510.981236811484,24493.22693329729,34007.553107161781,35821.212712807595,45363.701538605957,2248.2166624322963
D235_F07_V01,235,7,common_grid,tail100,sbr,444,0.76842240513541182,0.63275179770888856,1.0104224789259146,0.66871506266277725,0.68866769899256863,0.8748890892716551,0.91846626478844995,0.95133694163773519,0.046271575867253723
D235_F07_V01,235,7,common_grid,tail100,contrast,444,-0.13095151774735242,-0.22492592126154254,0.0051842232342542097,-0.19852698020625803,-0.18436569394673888,-0.066729816805299366,-0.042499551579709222,-0.024938437116345063,0.029841975706916074
D235_F07_V01,235,7,common_grid,tail100,real_mean,444,18107.002674237741,15451.95911877642,24274.667168171443,16519.703036208404,16881.893218073667,19724.222819564424,20360.775651459488,22754.575949496804,725.28242939260235
