scan_id,diameter_um,flow_mm_s,grid_scope,mode,tail_bin,side,rho,n_pairs
D235_F01_V01,235,1,common_grid,raw,20,bg,0.0040131260049497408,448
D235_F01_V01,235,1,common_grid,raw,20,left,-0.016376410132669363,448
D235_F01_V01,235,1,common_grid,raw,20,right,0.0083832560692024619,448
D235_F01_V01,235,1,common_grid,detrended_51,1,bg,0.033891936334135231,448
D235_F01_V01,235,1,common_grid,detrended_51,1,left,0.0080161993570189889,448
D235_F01_V01,235,1,common_grid,detrended_51,1,right,0.048308946800876773,448
D235_F01_V01,235,1,common_grid,detrended_51,2,bg,0.032272142355525266,448
D235_F01_V01,235,1,common_grid,detrended_51,2,left,0.017528464369580412,448
D235_F01_V01,235,1,common_grid,detrended_51,2,right,0.030105809414936225,448
D235_F01_V01,235,1,common_grid,detrended_51,3,bg,0.046279240657770081,448
D235_F01_V01,235,1,common_grid,detrended_51,3,left,-0.03510507841118414,448
D235_F01_V01,235,1,common_grid,detrended_51,3,right,0.055760536456707407,448
D235_F01_V01,235,1,common_grid,detrended_51,4,bg,0.040712023667275714,448
D235_F01_V01,235,1,common_grid,detrended_51,4,left,0.030185985121761596,448
D235_F01_V01,235,1,common_grid,detrended_51,4,right,0.012563653727990447,448
D235_F01_V01,235,1,common_grid,detrended_51,5,bg,0.028096140033271714,448
D235_F01_V01,235,1,common_grid,detrended_51,5,left,0.050448655109618601,448
D235_F01_V01,235,1,common_grid,detrended_51,5,right,-0.0025928664209988392,448
D235_F01_V01,235,1,common_grid,detrended_51,6,bg,-0.032765514219212089,448
D235_F01_V01,235,1,common_grid,detrended_51,6,left,0.015456230352449316,448
D235_F01_V01,235,1,common_grid,detrended_51,6,right,-0.064256823367127569,448
D235_F01_V01,235,1,common_grid,detrended_51,7,bg,-0.00041846228090705768,448
D235_F01_V01,235,1,common_grid,detrended_51,7,left,-0.064333874856895915,448
D235_F01_V01,235,1,common_grid,detrended_51,7,right,0.06031121822571394,448
D235_F01_V01,235,1,common_grid,detrended_51,8,bg,0.019329356748347012,448
D235_F01_V01,235,1,common_grid,detrended_51,8,left,-0.034257879895937746,448
D235_F01_V01,235,1,common_grid,detrended_51,8,right,0.029214492193613821,448
D235_F01_V01,235,1,common_grid,detrended_51,9,bg,0.039463528973416984,448
D235_F01_V01,235,1,common_grid,detrended_51,9,left,-0.0076825440846022483,448
D235_F01_V01,235,1,common_grid,detrended_51,9,right,0.078436593182422826,448
D235_F01_V01,235,1,common_grid,detrended_51,10,bg,-0.028053659003043248,448
D235_F01_V01,235,1,common_grid,detrended_51,10,left,-0.0068113987130427288,448
D235_F01_V01,235,1,common_grid,detrended_51,10,right,-0.050929833948147721,448
D235_F01_V01,235,1,common_grid,detrended_51,11,bg,0.061333313759273742,448
D235_F01_V01,235,1,common_grid,detrended_51,11,left,0.0096121552798891612,448
D235_F01_V01,235,1,common_grid,detrended_51,11,right,0.038668087923861227,448
D235_F01_V01,235,1,common_grid,detrended_51,12,bg,-0.080915658732061968,448
D235_F01_V01,235,1,common_grid,detrended_51,12,left,-0.089597985131113222,448
D235_F01_V01,235,1,common_grid,detrended_51,12,right,-0.047137067982146938,448
D235_F01_V01,235,1,common_grid,detrended_51,13,bg,-0.011638386697190582,448
D235_F01_V01,235,1,common_grid,detrended_51,13,left,-0.0075804445896495449,448
D235_F01_V01,235,1,common_grid,detrended_51,13,right,0.01018906466749582,448
D235_F01_V01,235,1,common_grid,detrended_51,14,bg,0.0041497385168590209,448
D235_F01_V01,235,1,common_grid,detrended_51,14,left,-0.031151712303526535,448
D235_F01_V01,235,1,common_grid,detrended_51,14,right,0.045988894763713588,448
D235_F01_V01,235,1,common_grid,detrended_51,15,bg,-0.058571000356879246,448
D235_F01_V01,235,1,common_grid,detrended_51,15,left,-0.05531738400455647,448
D235_F01_V01,235,1,common_grid,detrended_51,15,right,-0.011422023509485804,448
D235_F01_V01,235,1,common_grid,detrended_51,16,bg,0.0074317467823216314,448
D235_F01_V01,235,1,common_grid,detrended_51,16,left,-0.026015334406830442,448
D235_F01_V01,235,1,common_grid,detrended_51,16,right,0.028268194479384778,448
D235_F01_V01,235,1,common_grid,detrended_51,17,bg,-0.0094247396797657104,448
D235_F01_V01,235,1,common_grid,detrended_51,17,left,0.056216637949608336,448
D235_F01_V01,235,1,common_grid,detrended_51,17,right,-0.070138746438815042,448
D235_F01_V01,235,1,common_grid,detrended_51,18,bg,0.0061476815537265025,448
D235_F01_V01,235,1,common_grid,detrended_51,18,left,-0.038599784636253687,448
D235_F01_V01,235,1,common_grid,detrended_51,18,right,0.041820623400326204,448
D235_F01_V01,235,1,common_grid,detrended_51,19,bg,0.044222274071323647,448
D235_F01_V01,235,1,common_grid,detrended_51,19,left,0.043840076189562163,448
D235_F01_V01,235,1,common_grid,detrended_51,19,right,0.039291360459018015,448
D235_F01_V01,235,1,common_grid,detrended_51,20,bg,-0.00064534365634060648,448
D235_F01_V01,235,1,common_grid,detrended_51,20,left,-0.024797518506502206,448
D235_F01_V01,235,1,common_grid,detrended_51,20,right,0.0055018032387163032,448
D235_F03_V01,235,3,common_grid,raw,1,bg,-0.0029418469081179746,448
D235_F03_V01,235,3,common_grid,raw,1,left,-0.030383781365642619,448
D235_F03_V01,235,3,common_grid,raw,1,right,0.039177558738178173,448
D235_F03_V01,235,3,common_grid,raw,2,bg,-0.12287866186070248,448
D235_F03_V01,235,3,common_grid,raw,2,left,-0.13773043110609065,448
D235_F03_V01,235,3,common_grid,raw,2,right,-0.033408239680380591,448
D235_F03_V01,235,3,common_grid,raw,3,bg,0.0058832934378516607,448
D235_F03_V01,235,3,common_grid,raw,3,left,0.055341101029879949,448
D235_F03_V01,235,3,common_grid,raw,3,right,-0.045990797703216048,448
D235_F03_V01,235,3,common_grid,raw,4,bg,0.0293362580529439,448
D235_F03_V01,235,3,common_grid,raw,4,left,-0.039703522475640969,448
D235_F03_V01,235,3,common_grid,raw,4,right,0.065230180202303201,448
D235_F03_V01,235,3,common_grid,raw,5,bg,0.03383891336238834,448
D235_F03_V01,235,3,common_grid,raw,5,left,0.051869286600456532,448
D235_F03_V01,235,3,common_grid,raw,5,right,0.020630030087100997,448
D235_F03_V01,235,3,common_grid,raw,6,bg,0.047260931397566111,448
D235_F03_V01,235,3,common_grid,raw,6,left,0.012255448882890929,448
D235_F03_V01,235,3,common_grid,raw,6,right,0.070896201636960379,448
D235_F03_V01,235,3,common_grid,raw,7,bg,-0.0095073851127572325,448
D235_F03_V01,235,3,common_grid,raw,7,left,0.048139361572643577,448
D235_F03_V01,235,3,common_grid,raw,7,right,-0.048927439692338572,448
D235_F03_V01,235,3,common_grid,raw,8,bg,0.0042392063325980573,448
D235_F03_V01,235,3,common_grid,raw,8,left,-0.013582436307806627,448
D235_F03_V01,235,3,common_grid,raw,8,right,-0.0020846367874065505,448
D235_F03_V01,235,3,common_grid,raw,9,bg,0.011801419795134398,448
D235_F03_V01,235,3,common_grid,raw,9,left,-0.045762715483646417,448
D235_F03_V01,235,3,common_grid,raw,9,right,0.056509138236242457,448
D235_F03_V01,235,3,common_grid,raw,10,bg,-0.032862657402088796,448
D235_F03_V01,235,3,common_grid,raw,10,left,-0.033866539470902624,448
D235_F03_V01,235,3,common_grid,raw,10,right,-0.025278556587879308,448
D235_F03_V01,235,3,common_grid,raw,11,bg,-0.069220217720426983,448
D235_F03_V01,235,3,common_grid,raw,11,left,-0.08941623763898468,448
D235_F03_V01,235,3,common_grid,raw,11,right,-0.010751627671591508,448
D235_F03_V01,235,3,common_grid,raw,12,bg,0.10403004866465801,448
D235_F03_V01,235,3,common_grid,raw,12,left,0.070174452869591925,448
D235_F03_V01,235,3,common_grid,raw,12,right,0.092405329196445909,448
D235_F03_V01,235,3,common_grid,raw,13,bg,0.044048962539530667,448
D235_F03_V01,235,3,common_grid,raw,13,left,-0.063793622559560281,448
D235_F03_V01,235,3,common_grid,raw,13,right,0.11407580924479027,448
D235_F03_V01,235,3,common_grid,raw,14,bg,-0.0013703617498777541,448
D235_F03_V01,235,3,common_grid,raw,14,left,-0.025281225777107764,448
D235_F03_V01,235,3,common_grid,raw,14,right,0.016307811969498633,448
D235_F03_V01,235,3,common_grid,raw,15,bg,0.07639366377184198,448
D235_F03_V01,235,3,common_grid,raw,15,left,0.033040025026318212,448
D235_F03_V01,235,3,common_grid,raw,15,right,0.06759041077754549,448
D235_F03_V01,235,3,common_grid,raw,16,bg,0.021168672473398861,448
D235_F03_V01,235,3,common_grid,raw,16,left,-0.042452653921466063,448
D235_F03_V01,235,3,common_grid,raw,16,right,0.055355114273329231,448
D235_F03_V01,235,3,common_grid,raw,17,bg,0.10836174240402129,448
D235_F03_V01,235,3,common_grid,raw,17,left,0.10162844565637497,448
D235_F03_V01,235,3,common_grid,raw,17,right,0.060237862128902621,448
D235_F03_V01,235,3,common_grid,raw,18,bg,0.080089823555915249,448
D235_F03_V01,235,3,common_grid,raw,18,left,0.10807627261604033,448
D235_F03_V01,235,3,common_grid,raw,18,right,0.0075187056781128511,448
D235_F03_V01,235,3,common_grid,raw,19,bg,0.14607057976925392,448
D235_F03_V01,235,3,common_grid,raw,19,left,0.081214753356238539,448
D235_F03_V01,235,3,common_grid,raw,19,right,0.14594819744313023,448
D235_F03_V01,235,3,common_grid,raw,20,bg,0.058307371019438094,448
D235_F03_V01,235,3,common_grid,raw,20,left,0.061513601120632415,448
D235_F03_V01,235,3,common_grid,raw,20,right,0.033002789836581559,448
D235_F03_V01,235,3,common_grid,detrended_51,1,bg,-0.030251879677920819,448
D235_F03_V01,235,3,common_grid,detrended_51,1,left,-0.015294823649258646,448
D235_F03_V01,235,3,common_grid,detrended_51,1,right,-0.0030277317082597439,448
D235_F03_V01,235,3,common_grid,detrended_51,2,bg,-0.13702587691658766,448
D235_F03_V01,235,3,common_grid,detrended_51,2,left,-0.10921465768048233,448
D235_F03_V01,235,3,common_grid,detrended_51,2,right,-0.042919538077659719,448
D235_F03_V01,235,3,common_grid,detrended_51,3,bg,0.029388423821901766,448
D235_F03_V01,235,3,common_grid,detrended_51,3,left,0.08609338607173378,448
D235_F03_V01,235,3,common_grid,detrended_51,3,right,-0.04772745593306485,448
D235_F03_V01,235,3,common_grid,detrended_51,4,bg,-0.025695701281225031,448
D235_F03_V01,235,3,common_grid,detrended_51,4,left,-0.082051532202388228,448
D235_F03_V01,235,3,common_grid,detrended_51,4,right,0.042478854494944887,448
D235_F03_V01,235,3,common_grid,detrended_51,5,bg,-0.0600473621568786,448
D235_F03_V01,235,3,common_grid,detrended_51,5,left,-0.020370271634985934,448
D235_F03_V01,235,3,common_grid,detrended_51,5,right,-0.042153360607145265,448
D235_F03_V01,235,3,common_grid,detrended_51,6,bg,-0.057014394382260226,448
D235_F03_V01,235,3,common_grid,detrended_51,6,left,-0.050606262454350369,448
D235_F03_V01,235,3,common_grid,detrended_51,6,right,-0.0067202735514860258,448
D235_F03_V01,235,3,common_grid,detrended_51,7,bg,-0.073912526177269552,448
D235_F03_V01,235,3,common_grid,detrended_51,7,left,-0.016636733913820118,448
D235_F03_V01,235,3,common_grid,detrended_51,7,right,-0.067440269657784657,448
D235_F03_V01,235,3,common_grid,detrended_51,8,bg,-0.0078506518387841326,448
D235_F03_V01,235,3,common_grid,detrended_51,8,left,-0.0051271812541152338,448
D235_F03_V01,235,3,common_grid,detrended_51,8,right,-0.015211206026210101,448
D235_F03_V01,235,3,common_grid,detrended_51,9,bg,-0.01763712352057592,448
D235_F03_V01,235,3,common_grid,detrended_51,9,left,-0.061392023562087283,448
D235_F03_V01,235,3,common_grid,detrended_51,9,right,0.031067114539123475,448
D235_F03_V01,235,3,common_grid,detrended_51,10,bg,-0.055066713301941281,448
D235_F03_V01,235,3,common_grid,detrended_51,10,left,-0.054193798042786206,448
D235_F03_V01,235,3,common_grid,detrended_51,10,right,-0.02639802797032513,448
D235_F03_V01,235,3,common_grid,detrended_51,11,bg,-0.12389771077647374,448
D235_F03_V01,235,3,common_grid,detrended_51,11,left,-0.12628612404831441,448
D235_F03_V01,235,3,common_grid,detrended_51,11,right,-0.04392606025312585,448
D235_F03_V01,235,3,common_grid,detrended_51,12,bg,0.050887502417675631,448
D235_F03_V01,235,3,common_grid,detrended_51,12,left,0.032213796572520714,448
D235_F03_V01,235,3,common_grid,detrended_51,12,right,0.048730104970275384,448
D235_F03_V01,235,3,common_grid,detrended_51,13,bg,-0.0036124909468490188,448
D235_F03_V01,235,3,common_grid,detrended_51,13,left,-0.076179981820822029,448
D235_F03_V01,235,3,common_grid,detrended_51,13,right,0.063512010423577625,448
D235_F03_V01,235,3,common_grid,detrended_51,14,bg,-0.0098382398859886422,448
D235_F03_V01,235,3,common_grid,detrended_51,14,left,-0.035348364758380789,448
D235_F03_V01,235,3,common_grid,detrended_51,14,right,0.02510035243002097,448
D235_F03_V01,235,3,common_grid,detrended_51,15,bg,0.058328237402159103,448
D235_F03_V01,235,3,common_grid,detrended_51,15,left,0.0041532728510844819,448
D235_F03_V01,235,3,common_grid,detrended_51,15,right,0.064596949876888965,448
D235_F03_V01,235,3,common_grid,detrended_51,16,bg,-0.021514839067782641,448
D235_F03_V01,235,3,common_grid,detrended_51,16,left,-0.054922043057510882,448
D235_F03_V01,235,3,common_grid,detrended_51,16,right,0.029715485784565634,448
D235_F03_V01,235,3,common_grid,detrended_51,17,bg,0.042924648793633502,448
D235_F03_V01,235,3,common_grid,detrended_51,17,left,0.04666848972756614,448
D235_F03_V01,235,3,common_grid,detrended_51,17,right,0.017144614233171263,448
D235_F03_V01,235,3,common_grid,detrended_51,18,bg,-0.0019232210980579829,448
D235_F03_V01,235,3,common_grid,detrended_51,18,left,0.04233722244927586,448
D235_F03_V01,235,3,common_grid,detrended_51,18,right,-0.05256486319824602,448
D235_F03_V01,235,3,common_grid,detrended_51,19,bg,0.05533973086908564,448
D235_F03_V01,235,3,common_grid,detrended_51,19,left,0.053209072884749353,448
D235_F03_V01,235,3,common_grid,detrended_51,19,right,0.053243439161596184,448
D235_F03_V01,235,3,common_grid,detrended_51,20,bg,0.041243289712864235,448
D235_F03_V01,235,3,common_grid,detrended_51,20,left,0.068959269931336817,448
D235_F03_V01,235,3,common_grid,detrended_51,20,right,0.01099053110846461,448
D235_F05_V01,235,5,common_grid,raw,1,bg,-0.052003683850095662,424
D235_F05_V01,235,5,common_grid,raw,1,left,-0.086602435434229894,424
D235_F05_V01,235,5,common_grid,raw,1,right,0.0073694319156807804,424
D235_F05_V01,235,5,common_grid,raw,2,bg,-0.045170929070142737,424
D235_F05_V01,235,5,common_grid,raw,2,left,-0.091049661133020071,424
D235_F05_V01,235,5,common_grid,raw,2,right,0.022681496524743987,424
D235_F05_V01,235,5,common_grid,raw,3,bg,-0.035548051416471847,424
D235_F05_V01,235,5,common_grid,raw,3,left,-0.014100014955801661,424
D235_F05_V01,235,5,common_grid,raw,3,right,-0.00091214647239867114,424
D235_F05_V01,235,5,common_grid,raw,4,bg,0.015090089026377334,424
D235_F05_V01,235,5,common_grid,raw,4,left,-0.003001235821506442,424
D235_F05_V01,235,5,common_grid,raw,4,right,0.027833848914917244,424
D235_F05_V01,235,5,common_grid,raw,5,bg,0.068225061200714754,424
D235_F05_V01,235,5,common_grid,raw,5,left,0.025662423941877035,424
D235_F05_V01,235,5,common_grid,raw,5,right,0.065443596949016511,424
D235_F05_V01,235,5,common_grid,raw,6,bg,0.097901622310907488,424
D235_F05_V01,235,5,common_grid,raw,6,left,0.034144567501830127,424
D235_F05_V01,235,5,common_grid,raw,6,right,0.10927401390102408,424
D235_F05_V01,235,5,common_grid,raw,7,bg,0.058666887067954455,424
D235_F05_V01,235,5,common_grid,raw,7,left,0.001241961256602205,424
D235_F05_V01,235,5,common_grid,raw,7,right,0.074059083288072383,424
D235_F05_V01,235,5,common_grid,raw,8,bg,0.057462708889256225,424
D235_F05_V01,235,5,common_grid,raw,8,left,-0.018921135696349983,424
D235_F05_V01,235,5,common_grid,raw,8,right,0.10625971143174252,424
D235_F05_V01,235,5,common_grid,raw,9,bg,-0.023168425941231571,424
D235_F05_V01,235,5,common_grid,raw,9,left,-0.0063009579584543535,424
D235_F05_V01,235,5,common_grid,raw,9,right,-0.0077220739761179446,424
D235_F05_V01,235,5,common_grid,raw,10,bg,0.072731952676694925,424
D235_F05_V01,235,5,common_grid,raw,10,left,0.034716036555127887,424
D235_F05_V01,235,5,common_grid,raw,10,right,0.085464849930337455,424
D235_F05_V01,235,5,common_grid,raw,11,bg,0.03734306247589364,424
D235_F05_V01,235,5,common_grid,raw,11,left,0.030047779850599407,424
D235_F05_V01,235,5,common_grid,raw,11,right,0.013489975677143589,424
D235_F05_V01,235,5,common_grid,raw,12,bg,0.044233279020158861,424
D235_F05_V01,235,5,common_grid,raw,12,left,0.02634629765193915,424
D235_F05_V01,235,5,common_grid,raw,12,right,0.036963185113467301,424
D235_F05_V01,235,5,common_grid,raw,13,bg,0.058925386292614186,424
D235_F05_V01,235,5,common_grid,raw,13,left,0.056914224541683406,424
D235_F05_V01,235,5,common_grid,raw,13,right,0.035547264269015506,424
D235_F05_V01,235,5,common_grid,raw,14,bg,0.016651317291268168,424
D235_F05_V01,235,5,common_grid,raw,14,left,-0.014578443179760871,424
D235_F05_V01,235,5,common_grid,raw,14,right,0.059479695531363889,424
D235_F05_V01,235,5,common_grid,raw,15,bg,0.072575467762375931,424
D235_F05_V01,235,5,common_grid,raw,15,left,0.073823883628120035,424
D235_F05_V01,235,5,common_grid,raw,15,right,0.027288985445643527,424
D235_F05_V01,235,5,common_grid,raw,16,bg,9.6504278146430662e-05,424
D235_F05_V01,235,5,common_grid,raw,16,left,0.0051185050495509334,424
D235_F05_V01,235,5,common_grid,raw,16,right,0.00072417565982634729,424
D235_F05_V01,235,5,common_grid,raw,17,bg,0.0074128824552703457,424
D235_F05_V01,235,5,common_grid,raw,17,left,0.031699844931951084,424
D235_F05_V01,235,5,common_grid,raw,17,right,-0.012132303744460442,424
D235_F05_V01,235,5,common_grid,raw,18,bg,0.039148463881738961,424
D235_F05_V01,235,5,common_grid,raw,18,left,0.051055013735723111,424
D235_F05_V01,235,5,common_grid,raw,18,right,0.020961579332656386,424
D235_F05_V01,235,5,common_grid,raw,19,bg,0.0076460355318361869,424
D235_F05_V01,235,5,common_grid,raw,19,left,0.028625561826496955,424
D235_F05_V01,235,5,common_grid,raw,19,right,0.0024229973000842401,424
D235_F05_V01,235,5,common_grid,raw,20,bg,0.042705740666399039,424
D235_F05_V01,235,5,common_grid,raw,20,left,0.066369124928172804,424
D235_F05_V01,235,5,common_grid,raw,20,right,0.014004297825111587,424
D235_F05_V01,235,5,common_grid,detrended_51,1,bg,-0.040730072687312463,424
D235_F05_V01,235,5,common_grid,detrended_51,1,left,-0.061764736558036555,424
D235_F05_V01,235,5,common_grid,detrended_51,1,right,0.00030006125988345375,424
D235_F05_V01,235,5,common_grid,detrended_51,2,bg,-0.049396114123167474,424
D235_F05_V01,235,5,common_grid,detrended_51,2,left,-0.087548929101291431,424
D235_F05_V01,235,5,common_grid,detrended_51,2,right,0.015392041213788064,424
D235_F05_V01,235,5,common_grid,detrended_51,3,bg,-0.11047301249013181,424
D235_F05_V01,235,5,common_grid,detrended_51,3,left,-0.076110097000569504,424
D235_F05_V01,235,5,common_grid,detrended_51,3,right,-0.021674618211714475,424
D235_F05_V01,235,5,common_grid,detrended_51,4,bg,-0.081700441213837113,424
D235_F05_V01,235,5,common_grid,detrended_51,4,left,-0.078705692714739858,424
D235_F05_V01,235,5,common_grid,detrended_51,4,right,-0.046667417607367132,424
D235_F05_V01,235,5,common_grid,detrended_51,5,bg,0.018071649006486161,424
D235_F05_V01,235,5,common_grid,detrended_51,5,left,-0.026131463990506833,424
D235_F05_V01,235,5,common_grid,detrended_51,5,right,0.051495671698253816,424
D235_F05_V01,235,5,common_grid,detrended_51,6,bg,0.054073885974477244,424
D235_F05_V01,235,5,common_grid,detrended_51,6,left,0.0087241229887873636,424
D235_F05_V01,235,5,common_grid,detrended_51,6,right,0.089183486939407752,424
D235_F05_V01,235,5,common_grid,detrended_51,7,bg,0.023419905361000578,424
D235_F05_V01,235,5,common_grid,detrended_51,7,left,-0.028968337134292369,424
D235_F05_V01,235,5,common_grid,detrended_51,7,right,0.034207590548775528,424
D235_F05_V01,235,5,common_grid,detrended_51,8,bg,0.030458384734116807,424
D235_F05_V01,235,5,common_grid,detrended_51,8,left,-0.023838187289635066,424
D235_F05_V01,235,5,common_grid,detrended_51,8,right,0.065399001723304706,424
D235_F05_V01,235,5,common_grid,detrended_51,9,bg,-0.044638032684777437,424
D235_F05_V01,235,5,common_grid,detrended_51,9,left,-0.0075904113918932713,424
D235_F05_V01,235,5,common_grid,detrended_51,9,right,-0.016881372272916764,424
D235_F05_V01,235,5,common_grid,detrended_51,10,bg,0.033608551829937335,424
D235_F05_V01,235,5,common_grid,detrended_51,10,left,0.01842077433311087,424
D235_F05_V01,235,5,common_grid,detrended_51,10,right,0.075782170595881215,424
D235_F05_V01,235,5,common_grid,detrended_51,11,bg,0.025463773436705087,424
D235_F05_V01,235,5,common_grid,detrended_51,11,left,0.019068560246169264,424
D235_F05_V01,235,5,common_grid,detrended_51,11,right,0.0055043905126192193,424
D235_F05_V01,235,5,common_grid,detrended_51,12,bg,0.029574670909892249,424
D235_F05_V01,235,5,common_grid,detrended_51,12,left,0.027508124368066433,424
D235_F05_V01,235,5,common_grid,detrended_51,12,right,0.02787452606241516,424
D235_F05_V01,235,5,common_grid,detrended_51,13,bg,0.032809978414810814,424
D235_F05_V01,235,5,common_grid,detrended_51,13,left,0.039532055475217938,424
D235_F05_V01,235,5,common_grid,detrended_51,13,right,0.017093587861915192,424
D235_F05_V01,235,5,common_grid,detrended_51,14,bg,0.035757539501058297,424
D235_F05_V01,235,5,common_grid,detrended_51,14,left,-0.019742534945234352,424
D235_F05_V01,235,5,common_grid,detrended_51,14,right,0.074219792818522715,424
D235_F05_V01,235,5,common_grid,detrended_51,15,bg,0.053763944467399231,424
D235_F05_V01,235,5,common_grid,detrended_51,15,left,0.048514159028379279,424
D235_F05_V01,235,5,common_grid,detrended_51,15,right,0.0096385912035937792,424
D235_F05_V01,235,5,common_grid,detrended_51,16,bg,-0.048860450990653614,424
D235_F05_V01,235,5,common_grid,detrended_51,16,left,-0.021606567849119251,424
D235_F05_V01,235,5,common_grid,detrended_51,16,right,-0.051961393702826562,424
D235_F05_V01,235,5,common_grid,detrended_51,17,bg,-0.031798399677887591,424
D235_F05_V01,235,5,common_grid,detrended_51,17,left,-0.0083942257965741798,424
D235_F05_V01,235,5,common_grid,detrended_51,17,right,-0.02851627754948562,424
D235_F05_V01,235,5,common_grid,detrended_51,18,bg,0.0039231668552443845,424
D235_F05_V01,235,5,common_grid,detrended_51,18,left,0.032968219318120981,424
D235_F05_V01,235,5,common_grid,detrended_51,18,right,-0.021245711742206869,424
D235_F05_V01,235,5,common_grid,detrended_51,19,bg,-0.048485637305796157,424
D235_F05_V01,235,5,common_grid,detrended_51,19,left,1.2751913761219183e-05,424
D235_F05_V01,235,5,common_grid,detrended_51,19,right,-0.053888232665078119,424
D235_F05_V01,235,5,common_grid,detrended_51,20,bg,0.038098139299291338,424
D235_F05_V01,235,5,common_grid,detrended_51,20,left,0.052241044649515782,424
D235_F05_V01,235,5,common_grid,detrended_51,20,right,0.023525100971419452,424
D235_F07_V01,235,7,common_grid,raw,1,bg,0.028513455246404747,444
D235_F07_V01,235,7,common_grid,raw,1,left,0.042600659857869407,444
D235_F07_V01,235,7,common_grid,raw,1,right,-0.024345369033019617,444
D235_F07_V01,235,7,common_grid,raw,2,bg,-0.017926938529571244,444
D235_F07_V01,235,7,common_grid,raw,2,left,-0.056146186006434048,444
D235_F07_V01,235,7,common_grid,raw,2,right,0.0029047181962696665,444
D235_F07_V01,235,7,common_grid,raw,3,bg,0.0042168934856686921,444
D235_F07_V01,235,7,common_grid,raw,3,left,0.018298339935796489,444
D235_F07_V01,235,7,common_grid,raw,3,right,0.015588302432343319,444
D235_F07_V01,235,7,common_grid,raw,4,bg,0.02020017836590236,444
D235_F07_V01,235,7,common_grid,raw,4,left,0.034313020505223821,444
D235_F07_V01,235,7,common_grid,raw,4,right,-0.0046224325626765617,444
D235_F07_V01,235,7,common_grid,raw,5,bg,-0.086556132818846193,444
D235_F07_V01,235,7,common_grid,raw,5,left,-0.10209768446509765,444
D235_F07_V01,235,7,common_grid,raw,5,right,-0.03083467976054274,444
D235_F07_V01,235,7,common_grid,raw,6,bg,0.10950007506174597,444
D235_F07_V01,235,7,common_grid,raw,6,left,0.059750109507889719,444
D235_F07_V01,235,7,common_grid,raw,6,right,0.084367208916375711,444
D235_F07_V01,235,7,common_grid,raw,7,bg,0.094029952035887057,444
D235_F07_V01,235,7,common_grid,raw,7,left,0.032589273779321193,444
D235_F07_V01,235,7,common_grid,raw,7,right,0.065093683228463983,444
D235_F07_V01,235,7,common_grid,raw,8,bg,-0.072554203834798353,444
D235_F07_V01,235,7,common_grid,raw,8,left,-0.054983448713633629,444
D235_F07_V01,235,7,common_grid,raw,8,right,-0.028184554554808425,444
D235_F07_V01,235,7,common_grid,raw,9,bg,0.12930910975398255,444
D235_F07_V01,235,7,common_grid,raw,9,left,0.062110133061511544,444
D235_F07_V01,235,7,common_grid,raw,9,right,0.12631897883121668,444
D235_F07_V01,235,7,common_grid,raw,10,bg,0.0033512498980325556,444
D235_F07_V01,235,7,common_grid,raw,10,left,-0.055188000540170368,444
D235_F07_V01,235,7,common_grid,raw,10,right,0.038867451924494041,444
D235_F07_V01,235,7,common_grid,raw,11,bg,-0.053746815017010556,444
D235_F07_V01,235,7,common_grid,raw,11,left,-0.085999236358127465,444
D235_F07_V01,235,7,common_grid,raw,11,right,-0.0011048814812732915,444
D235_F07_V01,235,7,common_grid,raw,12,bg,0.0056694582324226892,444
D235_F07_V01,235,7,common_grid,raw,12,left,0.01816960390019463,444
D235_F07_V01,235,7,common_grid,raw,12,right,-0.026069115758922245,444
D235_F07_V01,235,7,common_grid,raw,13,bg,-0.012081993475454791,444
D235_F07_V01,235,7,common_grid,raw,13,left,-0.013302723678861851,444
D235_F07_V01,235,7,common_grid,raw,13,right,-0.028796701944544791,444
D235_F07_V01,235,7,common_grid,raw,14,bg,-0.02316686534608263,444
D235_F07_V01,235,7,common_grid,raw,14,left,-0.02731712867913947,444
D235_F07_V01,235,7,common_grid,raw,14,right,0.010184679314970725,444
D235_F07_V01,235,7,common_grid,raw,15,bg,0.0081732987203857396,444
D235_F07_V01,235,7,common_grid,raw,15,left,-0.0032072958646119296,444
D235_F07_V01,235,7,common_grid,raw,15,right,0.016674812636970557,444
D235_F07_V01,235,7,common_grid,raw,16,bg,-0.063338952110606056,444
D235_F07_V01,235,7,common_grid,raw,16,left,-0.018626829330154453,444
D235_F07_V01,235,7,common_grid,raw,16,right,-0.084533373000666975,444
D235_F07_V01,235,7,common_grid,raw,17,bg,0.088795920479791929,444
D235_F07_V01,235,7,common_grid,raw,17,left,0.085362822431328783,444
D235_F07_V01,235,7,common_grid,raw,17,right,0.061942323788266918,444
D235_F07_V01,235,7,common_grid,raw,18,bg,-0.0058681147985432018,444
D235_F07_V01,235,7,common_grid,raw,18,left,-0.035726649113414527,444
D235_F07_V01,235,7,common_grid,raw,18,right,0.049010727317471421,444
D235_F07_V01,235,7,common_grid,raw,19,bg,-0.032807535513802805,444
D235_F07_V01,235,7,common_grid,raw,19,left,0.03521513244799316,444
D235_F07_V01,235,7,common_grid,raw,19,right,-0.082219277638660299,444
D235_F07_V01,235,7,common_grid,raw,20,bg,0.084596986973530949,444
D235_F07_V01,235,7,common_grid,raw,20,left,0.0069429715814173371,444
D235_F07_V01,235,7,common_grid,raw,20,right,0.11052105190639698,444
