scan_id,diameter_um,flow_mm_s,grid_scope,region,side,n,median,min,max,p5,p10,p90,p95,p99,mad
D128_F07_V01,128,7,common_grid,t04,bg,493,107.22066135277716,50.996011045724671,147.59465218909116,79.961762662259346,82.921887529758521,128.9495896519083,131.63162317523057,139.99959897446553,10.148831035361241
D128_F07_V01,128,7,common_grid,t05,real,493,53.111990842318889,25.297945241614748,73.21830379413241,39.667186742097506,41.135636435921498,63.968918177104257,65.299413167160381,69.45733704154317,4.9568940510928172
D128_F07_V01,128,7,common_grid,t05,left,493,53.189697861665927,25.297945241614748,73.21830379413241,39.667186742097506,41.135636435921498,63.968918177104257,65.299413167160381,69.450573016945313,5.0346010704398552
D128_F07_V01,128,7,common_grid,t05,right,493,53.189697861665927,25.297945241614748,73.21830379413241,39.667186742097606,41.135636435921498,63.968918177104257,65.299413167160338,69.450573016945313,5.0346010704398552
D128_F07_V01,128,7,common_grid,t05,bg,493,106.37939572333184,50.595890483229482,146.43660758826482,79.334373484195098,82.271272871842982,127.93783635420851,130.59882633432068,138.90114603389063,10.06920214087971
D128_F07_V01,128,7,common_grid,t06,real,493,56.66904558952244,26.992217566734979,78.121933105756582,42.323806324068848,43.890602095145958,68.253090931066282,69.672692795962789,74.109084161797625,5.2888707523272345
D128_F07_V01,128,7,common_grid,t06,left,493,56.751956859692605,26.992217566734979,78.121933105756582,42.323806324068848,43.890602095145958,68.253090931066282,69.672692795962789,74.10186713204169,5.3717820224973991
D128_F07_V01,128,7,common_grid,t06,right,493,56.751956859692605,26.992217566734979,78.121933105756582,42.32380632406894,43.890602095145958,68.253090931066282,69.672692795962732,74.10186713204169,5.3717820224973991
D128_F07_V01,128,7,common_grid,t06,bg,493,113.50391371938518,53.984435133470001,156.24386621151314,84.647612648137738,87.781204190291916,136.50618186213254,139.34538559192549,148.20373426408338,10.743564044994784
D128_F07_V01,128,7,common_grid,t07,real,493,56.531647580280961,26.926773073712361,77.93252109122264,42.221189336753234,43.784186303428463,68.087606604994619,69.503766547266082,73.92940157627649,5.2760475204385457
D128_F07_V01,128,7,common_grid,t07,left,493,56.614357826358578,26.926773073712361,77.93252109122264,42.221189336753234,43.784186303428463,68.087606604994619,69.503766547266082,73.922202044706921,5.3587577665161632
D128_F07_V01,128,7,common_grid,t07,right,493,56.614357826358578,26.926773073712361,77.93252109122264,42.221189336753326,43.784186303428463,68.087606604994619,69.503766547266039,73.922202044706921,5.3587577665161632
D128_F07_V01,128,7,common_grid,t07,bg,493,113.22871565271714,53.853546147424716,155.86504218244525,84.442378673506497,87.568372606856968,136.17521320998918,139.00753309453208,147.84440408941384,10.717515533032355
D128_F07_V01,128,7,common_grid,t08,real,493,53.199512186082394,25.339632817751269,73.338957609485931,39.732552875656552,41.203422375035082,64.074330261817465,65.407017726822346,69.571793294748929,4.9650623389194379
D128_F07_V01,128,7,common_grid,t08,left,493,53.277347256038063,25.339632817751269,73.338957609485931,39.732552875656552,41.203422375035082,64.074330261817465,65.407017726822346,69.565018123957671,5.0428974088751062
D128_F07_V01,128,7,common_grid,t08,right,493,53.277347256038063,25.339632817751269,73.338957609485931,39.732552875656637,41.203422375035082,64.074330261817465,65.407017726822289,69.565018123957671,5.0428974088751062
D128_F07_V01,128,7,common_grid,t08,bg,493,106.55469451207614,50.679265635502524,146.67791521897186,79.465105751313189,82.40684475007015,128.14866052363487,130.81403545364461,139.13003624791534,10.085794817750227
D128_F07_V01,128,7,common_grid,t09,real,493,53.834139512058336,25.641914225146362,74.213832296208111,40.206530225250994,41.694946012910982,64.838685407321123,66.187270760249461,70.401728745802629,5.0242915330599871
D128_F07_V01,128,7,common_grid,t09,left,493,53.912903091699228,25.641914225146362,74.213832296208111,40.206530225250994,41.694946012910982,64.838685407321123,66.187270760249461,70.394872752681493,5.1030551127008792
D128_F07_V01,128,7,common_grid,t09,right,493,53.912903091699228,25.641914225146362,74.213832296208111,40.206530225251079,41.694946012910982,64.838685407321123,66.187270760249405,70.394872752681493,5.1030551127008792
D128_F07_V01,128,7,common_grid,t09,bg,493,107.82580618339843,51.283828450292738,148.42766459241619,80.413060450502016,83.389892025821894,129.67737081464222,132.37454152049884,140.78974550536299,10.206110225401773
D128_F07_V01,128,7,common_grid,t10,real,493,57.131901937925761,27.21268218067506,78.760010424888677,42.669494913701797,44.249087818765396,68.810562406136142,70.241759167832782,74.714385693203425,5.3320687165444554
D128_F07_V01,128,7,common_grid,t10,left,493,57.215490403332822,27.21268218067506,78.760010424888677,42.669494913701797,44.249087818765396,68.810562406136142,70.241759167832782,74.707109716839099,5.4156571819515165
D128_F07_V01,128,7,common_grid,t10,right,493,57.215490403332822,27.21268218067506,78.760010424888677,42.66949491370189,44.249087818765396,68.810562406136142,70.241759167832726,74.707109716839099,5.4156571819515165
D128_F07_V01,128,7,common_grid,t10,bg,493,114.43098080666562,54.425364361350141,157.52002084977741,85.338989827403694,88.498175637530792,137.62112481227228,140.48351833566548,149.4142194336782,10.831314363903005
D128_F07_V01,128,7,common_grid,t11,real,493,55.632416706786962,26.498457489294587,76.692873353821597,41.5495903547259,43.087725227551608,67.004558779887873,68.398192317987466,72.753430183227792,5.192123116613871
D128_F07_V01,128,7,common_grid,t11,left,493,55.713811307380851,26.498457489294587,76.692873353821597,41.5495903547259,43.087725227551608,67.004558779887873,68.398192317987466,72.746345172308878,5.2735177172077599
D128_F07_V01,128,7,common_grid,t11,right,493,55.713811307380851,26.498457489294587,76.692873353821597,41.549590354725986,43.087725227551608,67.004558779887873,68.398192317987437,72.746345172308878,5.2735177172077599
D128_F07_V01,128,7,common_grid,t11,bg,493,111.42762261476172,52.996914978589132,153.38574670764319,83.099180709451929,86.175450455103217,134.0091175597758,136.79638463597493,145.49269034461773,10.547035434415562
D128_F07_V01,128,7,common_grid,t12,real,493,53.436586661064943,25.452554532625371,73.665780058726014,39.909614162981221,41.387038339273182,64.35986649293072,65.698492850382138,69.881828024226422,4.9871882851713352
D128_F07_V01,128,7,common_grid,t12,left,493,53.514768589621113,25.452554532625371,73.665780058726014,39.909614162981221,41.387038339273182,64.35986649293072,65.698492850382138,69.875022661051958,5.0653702137275047
D128_F07_V01,128,7,common_grid,t12,right,493,53.514768589621113,25.452554532625371,73.665780058726014,39.909614162981299,41.387038339273182,64.35986649293072,65.698492850382081,69.875022661051958,5.0653702137275047
D128_F07_V01,128,7,common_grid,t12,bg,493,107.02953717924223,50.905109065250755,147.33156011745209,79.819228325962541,82.774076678546393,128.71973298586144,131.39698570076425,139.75004532210392,10.130740427455009
D128_F07_V01,128,7,common_grid,t13,real,493,55.178931322115588,26.28245638959282,76.067714512390765,41.210900556936608,42.736497385834497,66.458373841110486,67.840647232041817,72.16038355275883,5.1497997359632137
D128_F07_V01,128,7,common_grid,t13,left,493,55.25966243792945,26.28245638959282,76.067714512390765,41.210900556936608,42.736497385834497,66.458373841110486,67.840647232041817,72.153356295018597,5.2305308517770754
D128_F07_V01,128,7,common_grid,t13,right,493,55.25966243792945,26.28245638959282,76.067714512390765,41.2109005569367,42.736497385834497,66.458373841110486,67.840647232041746,72.153356295018597,5.2305308517770754
D128_F07_V01,128,7,common_grid,t13,bg,493,110.51932487585889,52.564912779185676,152.13542902478153,82.421801113873286,85.472994771668937,132.91674768222097,135.68129446408358,144.30671259003714,10.461061703554165
D128_F07_V01,128,7,common_grid,t14,real,493,57.209780757361322,27.249776894661807,78.86737139875035,42.727659437848082,44.309405550252244,68.904360882698512,70.337508566916554,74.816231911433022,5.3393370762998202
D128_F07_V01,128,7,common_grid,t14,left,493,57.293483165605622,27.249776894661807,78.86737139875035,42.727659437848082,44.309405550252244,68.904360882698512,70.337508566916554,74.808946016889351,5.4230394845441197
D128_F07_V01,128,7,common_grid,t14,right,493,57.293483165605622,27.249776894661807,78.86737139875035,42.727659437848175,44.309405550252244,68.904360882698512,70.337508566916483,74.808946016889351,5.4230394845441197
D128_F07_V01,128,7,common_grid,t14,bg,493,114.58696633121123,54.499553789323635,157.7347427975007,85.455318875696264,88.618811100504544,137.80872176539702,140.67501713383299,149.6178920337787,10.846078969088225
D128_F07_V01,128,7,common_grid,t15,real,493,54.406397671247355,25.914488371692858,75.002727065236144,40.633926579732062,42.138164261945839,65.527922146159653,66.890842992857003,71.150100765137637,5.0776998692942072
D128_F07_V01,128,7,common_grid,t15,left,493,54.485998509577669,25.914488371692858,75.002727065236144,40.633926579732062,42.138164261945839,65.527922146159653,66.890842992857003,71.143171892649647,5.1573007076245219
D128_F07_V01,128,7,common_grid,t15,right,493,54.485998509577669,25.914488371692858,75.002727065236144,40.633926579732154,42.138164261945839,65.527922146159653,66.890842992856946,71.143171892649647,5.1573007076245219
D128_F07_V01,128,7,common_grid,t15,bg,493,108.97199701915537,51.828976743385738,150.00545413047229,81.267853159464138,84.276328523891621,131.05584429231928,133.78168598571395,142.28634378529929,10.314601415249072
D128_F07_V01,128,7,common_grid,t16,real,493,53.334725077646894,25.404036510260447,73.52535729841577,39.833537887413158,41.308145776674451,64.237182797747778,65.573257446549846,69.748618287237733,4.9776816357523828
D128_F07_V01,128,7,common_grid,t16,left,493,53.412757974696099,25.404036510260447,73.52535729841577,39.833537887413158,41.308145776674451,64.237182797747778,65.573257446549846,69.741825896543546,5.0557145328015878
D128_F07_V01,128,7,common_grid,t16,right,493,53.412757974696099,25.404036510260447,73.52535729841577,39.833537887413257,41.308145776674451,64.237182797747778,65.573257446549803,69.741825896543546,5.0557145328015878
D128_F07_V01,128,7,common_grid,t16,bg,493,106.82551594939221,50.808073020520894,147.05071459683151,79.667075774826372,82.616291553348873,128.47436559549556,131.14651489309963,139.48365179308709,10.11142906560319
D128_F07_V01,128,7,common_grid,t17,real,493,56.213628668096682,26.775296450474482,77.494111516373209,41.983673940002532,43.53787826368287,67.704579619004122,69.112772950295792,73.513511559373427,5.2463671030988621
D128_F07_V01,128,7,common_grid,t17,left,493,56.295873627496668,26.775296450474482,77.494111516373209,41.983673940002532,43.53787826368287,67.704579619004122,69.112772950295792,73.506352528785115,5.3286120624988484
D128_F07_V01,128,7,common_grid,t17,right,493,56.295873627496668,26.775296450474482,77.494111516373209,41.983673940002632,43.53787826368287,67.704579619004122,69.112772950295749,73.506352528785115,5.3286120624988484
D128_F07_V01,128,7,common_grid,t17,bg,493,112.59174725499335,53.550592900948942,154.98822303274642,83.967347880005164,87.075756527365712,135.40915923800827,138.22554590059158,147.01270505757023,10.657224124997697
D128_F07_V01,128,7,common_grid,t18,real,493,56.899532488612174,27.102001531892551,78.439674156891741,42.495947618770877,44.069115932300853,68.53069298203323,69.956068715686087,74.410503972650972,5.3103818860812879
D128_F07_V01,128,7,common_grid,t18,left,493,56.982780979241241,27.102001531892551,78.439674156891741,42.495947618770877,44.069115932300853,68.53069298203323,69.956068715686087,74.403257589465994,5.3936303767103553
D128_F07_V01,128,7,common_grid,t18,right,493,56.982780979241241,27.102001531892551,78.439674156891741,42.49594761877097,44.069115932300853,68.53069298203323,69.956068715686044,74.403257589465994,5.3936303767103553
D128_F07_V01,128,7,common_grid,t18,bg,493,113.96556195848254,54.20400306378508,156.87934831378348,84.991895237541826,88.138231864601707,137.06138596406646,139.91213743137212,148.80651517893199,10.787260753420739
D128_F07_V01,128,7,common_grid,t19,real,493,52.897775603227053,25.195911683796247,72.922994275426475,39.507198088738853,40.969725121836554,63.710913969684555,65.036042708205272,69.177196534191282,4.9369015366442497
D128_F07_V01,128,7,common_grid,t19,left,493,52.975169208833336,25.195911683796247,72.922994275426475,39.507198088738853,40.969725121836554,63.710913969684555,65.036042708205272,69.170459790761441,5.014295142250532
D128_F07_V01,128,7,common_grid,t19,right,493,52.975169208833336,25.195911683796247,72.922994275426475,39.507198088738946,40.969725121836554,63.710913969684555,65.03604270820523,69.170459790761441,5.014295142250532
D128_F07_V01,128,7,common_grid,t19,bg,493,105.95033841766667,50.391823367592494,145.84598855085295,79.014396177477806,81.939450243673122,127.42182793936911,130.07208541641052,138.34091958152288,10.028590284501092
D128_F07_V01,128,7,common_grid,t20,real,493,52.897775603227061,25.195911683796243,72.922994275426475,39.507198088738853,40.969725121836561,63.710913969684555,65.036042708205272,69.177196534191282,4.936901536644271
D128_F07_V01,128,7,common_grid,t20,left,493,52.975169208833336,25.195911683796243,72.922994275426475,39.507198088738853,40.969725121836561,63.710913969684555,65.036042708205272,69.170459790761441,5.0142951422505462
D128_F07_V01,128,7,common_grid,t20,right,493,52.975169208833336,25.195911683796243,72.922994275426475,39.507198088738946,40.969725121836561,63.710913969684555,65.03604270820523,69.170459790761441,5.0142951422505462
D128_F07_V01,128,7,common_grid,t20,bg,493,105.95033841766667,50.391823367592501,145.84598855085295,79.014396177477792,81.939450243673093,127.42182793936911,130.07208541641052,138.34091958152288,10.028590284501092
D128_F07_V01,128,7,common_grid,tail100,real,493,202.10850944096524,96.266962010168214,278.61961129570381,150.94662917010919,156.53456089891446,243.42267157163747,248.48564049813183,264.30790178589615,18.862604324086305
D128_F07_V01,128,7,common_grid,tail100,left,493,202.40421008415814,96.266962010168214,278.61961129570381,150.94662917010919,156.53456089891446,243.42267157163747,248.48564049813183,264.28216245834284,19.158304967279207
D128_F07_V01,128,7,common_grid,tail100,right,493,202.40421008415814,96.266962010168214,278.61961129570381,150.94662917010953,156.53456089891446,243.42267157163747,248.48564049813163,264.28216245834284,19.158304967279207
D128_F07_V01,128,7,common_grid,tail100,bg,493,404.80842016831627,192.53392402033643,557.23922259140761,301.89325834021872,313.06912179782893,486.84534314327493,496.97128099626343,528.56432491668568,38.316609934558414
D128_F07_V01,128,7,common_grid,tail500,real,493,1006.1575475693687,479.24617660097385,1387.0530517563411,751.45816789085836,779.27658929127949,1211.8319952423519,1237.0369923629182,1315.8050148392244,93.903773571877764
D128_F07_V01,128,7,common_grid,tail500,left,493,1007.6296351860286,479.24617660097385,1387.0530517563411,751.45816789085836,779.27658929127949,1211.8319952423519,1237.0369923629182,1315.6768766487112,95.375861188537669
D128_F07_V01,128,7,common_grid,tail500,right,493,1007.6296351860286,479.24617660097385,1387.0530517563411,751.45816789085995,779.27658929127949,1211.8319952423519,1237.0369923629173,1315.6768766487112,95.375861188537669
D128_F07_V01,128,7,common_grid,tail500,bg,493,2015.2592703720572,958.49235320194771,2774.1061035126822,1502.9163357817183,1558.553178582559,2423.6639904847038,2474.0739847258355,2631.3537532974219,190.75172237707534
D128_F10_V01,128,10,common_grid,source,real,484,218.54556512764566,111.88632116058059,294.57126690058476,158.04042278484931,172.91320322731832,249.41913092692468,264.52759623620392,279.67844425879923,15.828234893420642
D128_F10_V01,128,10,common_grid,source,left,484,218.54556512764566,111.88632116058059,294.94352506787436,158.04042278484931,173.06785753784797,249.41913092692468,264.3160640599404,279.67844425879923,15.782507317350436
D128_F10_V01,128,10,common_grid,source,right,484,218.54556512764566,111.88632116058059,294.94352506787436,158.04042278484931,173.06785753784797,249.41913092692468,264.3160640599404,279.67844425879923,15.782507317350436
D128_F10_V01,128,10,common_grid,source,bg,484,437.09113025529132,223.77264232116119,589.88705013574872,316.08084556969862,346.13571507569594,498.83826185384936,528.6321281198808,559.35688851759846,31.565014634700873
D128_F10_V01,128,10,common_grid,s1,real,484,27.032207876106362,14.021135553295833,36.392892670097616,19.521314114986374,21.433659311455322,30.83255024578656,32.665879274264782,34.533172942294776,1.9757433097354831
D128_F10_V01,128,10,common_grid,s1,left,484,27.032207876106362,14.021135553295833,36.434390734974286,19.521314114986374,21.415378768669495,30.83255024578656,32.665249667563955,34.533172942294776,1.9733870797885675
D128_F10_V01,128,10,common_grid,s1,right,484,27.032207876106362,14.021135553295833,36.434390734974286,19.521314114986374,21.415378768669495,30.83255024578656,32.665249667563955,34.533172942294776,1.9733870797885675
D128_F10_V01,128,10,common_grid,s1,bg,484,54.064415752212724,28.042271106591667,72.868781469948573,39.042628229972749,42.830757537338989,61.665100491573121,65.330499335127911,69.066345884589552,3.9467741595771351
D128_F10_V01,128,10,common_grid,s2,real,484,45.060252789241979,22.893423038886446,60.751151010211345,32.506853295874599,35.692244141548137,51.389891006323893,54.511522028598662,57.661619892974052,3.2304006300939392
D128_F10_V01,128,10,common_grid,s2,left,484,45.060252789241979,22.893423038886446,60.79615778414675,32.506853295874599,35.653473071057469,51.389891006323893,54.496364168869057,57.661619892974052,3.2345204177909004
D128_F10_V01,128,10,common_grid,s2,right,484,45.060252789241979,22.893423038886446,60.79615778414675,32.506853295874599,35.653473071057469,51.389891006323893,54.496364168869057,57.661619892974052,3.2345204177909004
D128_F10_V01,128,10,common_grid,s2,bg,484,90.120505578483957,45.786846077772893,121.5923155682935,65.013706591749198,71.306946142114938,102.77978201264779,108.99272833773811,115.3232397859481,6.4690408355818008
D128_F10_V01,128,10,common_grid,s3,real,484,52.724202030999692,26.502849041317852,71.14320700367891,38.265352404463734,41.595752844192305,60.516197859543688,64.026945383216514,67.668884051645321,4.1558117935011865
D128_F10_V01,128,10,common_grid,s3,left,484,52.724202030999692,26.502849041317852,71.34404353814287,38.265352404463734,41.775652317278094,60.516197859543688,63.899602914596009,67.668884051645321,4.159682137480857
D128_F10_V01,128,10,common_grid,s3,right,484,52.724202030999692,26.502849041317852,71.34404353814287,38.265352404463734,41.775652317278094,60.516197859543688,63.899602914596009,67.668884051645321,4.159682137480857
D128_F10_V01,128,10,common_grid,s3,bg,484,105.44840406199938,53.005698082635703,142.68808707628574,76.530704808927467,83.551304634556189,121.03239571908738,127.79920582919202,135.33776810329064,8.319364274961714
D128_F10_V01,128,10,common_grid,s4,real,484,51.848299869551525,26.075331205558342,69.970867160920747,37.609120524753486,40.905598208239418,59.470378413648568,62.9464185659618,66.537721143723743,4.0525416525740212
D128_F10_V01,128,10,common_grid,s4,left,484,51.848299869551525,26.075331205558342,70.140263436463442,37.609120524753486,41.07148674724241,59.470378413648568,62.839134640628032,66.537721143723743,4.0542493340458492
D128_F10_V01,128,10,common_grid,s4,right,484,51.848299869551525,26.075331205558342,70.140263436463442,37.609120524753486,41.07148674724241,59.470378413648568,62.839134640628032,66.537721143723743,4.0542493340458492
D128_F10_V01,128,10,common_grid,s4,bg,484,103.69659973910305,52.150662411116684,140.28052687292688,75.218241049506972,82.142973494484821,118.94075682729714,125.67826928125606,133.07544228744749,8.1084986680916984
D128_F10_V01,128,10,common_grid,s5,real,484,42.927234934486918,21.830490390571491,57.857494716040335,30.982968403843344,33.99854214889244,48.951965883476838,51.950422195355813,54.933394441493206,3.0926553857531651
D128_F10_V01,128,10,common_grid,s5,left,484,42.927234934486918,21.830490390571491,57.929821228040062,30.982968403843344,33.9727402247999,48.951965883476838,51.91757604321257,54.933394441493206,3.0911785144879964
D128_F10_V01,128,10,common_grid,s5,right,484,42.927234934486918,21.830490390571491,57.929821228040062,30.982968403843344,33.9727402247999,48.951965883476838,51.91757604321257,54.933394441493206,3.0911785144879964
D128_F10_V01,128,10,common_grid,s5,bg,484,85.854469868973837,43.660980781142982,115.85964245608012,61.965936807686688,67.945480449599799,97.903931766953676,103.83515208642514,109.86678888298641,6.1823570289759928
D128_F10_V01,128,10,common_grid,s6,real,484,25.549740662114488,13.225875811337753,34.450920146524147,18.472614089612744,20.257031149774857,29.181007961915789,30.878358474131328,32.652169808664709,1.8694255523309327
D128_F10_V01,128,10,common_grid,s6,left,484,25.549740662114488,13.225875811337753,34.466888066957921,18.472614089612744,20.222185704579701,29.181007961915789,30.887098286354789,32.652169808664709,1.8752036292681655
D128_F10_V01,128,10,common_grid,s6,right,484,25.549740662114488,13.225875811337753,34.466888066957921,18.472614089612744,20.222185704579701,29.181007961915789,30.887098286354789,32.652169808664709,1.8752036292681655
D128_F10_V01,128,10,common_grid,s6,bg,484,51.099481324228975,26.451751622675506,68.933776133915842,36.945228179225488,40.444371409159402,58.362015923831578,61.774196572709577,65.304339617329418,3.7504072585363311
D128_F10_V01,128,10,common_grid,t01,real,484,57.051586973076695,28.604367194037621,76.826368146575035,41.462916617682701,44.958390496672692,65.643887400152153,69.39209787027157,73.322441851330609,4.8383644554374889
D128_F10_V01,128,10,common_grid,t01,left,484,57.051586973076695,28.605597435112859,77.302463887354037,41.462916617682701,45.217379971415482,65.643887400152153,69.181825013986909,73.322441851330609,4.7306221620561892
D128_F10_V01,128,10,common_grid,t01,right,484,57.051586973076695,28.605597435112859,77.302463887353966,41.462916617682708,45.217379971415376,65.643887400152138,69.181825013986909,73.322441851330524,4.7306221620561892
D128_F10_V01,128,10,common_grid,t01,bg,484,114.10317394615339,57.211194870225718,154.60492777470799,82.925833235365403,90.434759942830837,131.28777480030431,138.36365002797382,146.6448837026611,9.4612443241124069
D128_F10_V01,128,10,common_grid,t02,real,484,59.640010490615595,29.902143832298464,80.311971065413033,43.344084069336795,46.998147170351224,68.622142536322372,72.540408856669444,76.649072063053296,5.0578804585381363
D128_F10_V01,128,10,common_grid,t02,left,484,59.640010490615595,29.903429889260693,80.809667211674451,43.344084069336795,47.268886965861363,68.622142536322372,72.32059594663373,76.649072063053296,4.9452499104943932
D128_F10_V01,128,10,common_grid,t02,right,484,59.640010490615595,29.903429889260693,80.809667211674352,43.344084069336802,47.268886965861242,68.622142536322372,72.32059594663373,76.649072063053225,4.9452499104943932
D128_F10_V01,128,10,common_grid,t02,bg,484,119.28002098123119,59.806859778521385,161.61933442334882,86.688168138673618,94.537773931722597,137.24428507264477,144.64119189326746,153.29814412610656,9.8904998209887722
D128_F10_V01,128,10,common_grid,t03,real,484,60.953810014612756,30.560853011089598,82.081149650209142,44.298903435563233,48.033461263578481,70.133807900869414,74.138389035453059,78.337561276298928,5.1692996364390034
D128_F10_V01,128,10,common_grid,t03,left,484,60.953810014612756,30.562167398379252,82.589809459197525,44.298903435563233,48.310165139435711,70.133807900869414,73.913733904663218,78.337561276298928,5.0541879694418839
D128_F10_V01,128,10,common_grid,t03,right,484,60.953810014612756,30.562167398379252,82.589809459197468,44.298903435563247,48.310165139435597,70.1338079008694,73.913733904663218,78.337561276298871,5.0541879694418839
D128_F10_V01,128,10,common_grid,t03,bg,484,121.90762002922547,61.124334796758504,165.17961891839499,88.597806871126437,96.620330278871322,140.26761580173883,147.82746780932644,156.67512255259783,10.108375938883711
D128_F10_V01,128,10,common_grid,t04,real,484,57.175295771360496,28.666391969841193,76.992955934648435,41.552823452185557,45.055876802596849,65.786227462117139,69.542565429429445,73.481431840039264,4.8488558069352869
D128_F10_V01,128,10,common_grid,t04,left,484,57.175295771360496,28.667624878531008,77.470084025885768,41.552823452185557,45.315427861659877,65.786227462117139,69.331836624349279,73.481431840039264,4.7408798886831391
D128_F10_V01,128,10,common_grid,t04,right,484,57.175295771360496,28.667624878531008,77.470084025885683,41.552823452185564,45.315427861659778,65.786227462117125,69.331836624349279,73.481431840039193,4.7408798886831391
D128_F10_V01,128,10,common_grid,t04,bg,484,114.35059154272099,57.335249757062016,154.94016805177142,83.105646904371199,90.630855723319641,131.57245492423425,138.66367324869856,146.9628636800785,9.4817597773662854
D128_F10_V01,128,10,common_grid,t05,real,484,56.726691830861029,28.441472164458826,76.388860355307543,41.226795224643531,44.702363215939947,65.270061162110295,68.996926470099211,72.904888082245591,4.8108111271035661
D128_F10_V01,128,10,common_grid,t05,left,484,56.726691830861029,28.442695399605395,76.862244844715391,41.226795224643531,44.959877807569171,65.270061162110295,68.787851067438055,72.904888082245591,4.7036824003132871
D128_F10_V01,128,10,common_grid,t05,right,484,56.726691830861029,28.442695399605395,76.862244844715292,41.226795224643539,44.959877807569065,65.270061162110295,68.787851067438055,72.904888082245549,4.7036824003132871
D128_F10_V01,128,10,common_grid,t05,bg,484,113.45338366172203,56.885390799210789,153.7244896894307,82.453590449287063,89.919755615138214,130.54012232422059,137.57570213487611,145.80977616449115,9.4073648006265671
D128_F10_V01,128,10,common_grid,t06,real,484,60.525832952668516,30.346275053139788,81.504830479022289,43.98786603633981,47.696202286302594,69.641375007155645,73.617838639849154,77.787527089644044,5.1330042568690537
D128_F10_V01,128,10,common_grid,t06,left,484,60.525832952668516,30.347580211677212,82.009918817572228,43.98786603633981,47.970963331813529,69.641375007155645,73.394760887779412,77.787527089644044,5.0187008273393729
D128_F10_V01,128,10,common_grid,t06,right,484,60.525832952668516,30.347580211677212,82.009918817572128,43.987866036339824,47.970963331813415,69.641375007155645,73.394760887779412,77.787527089643959,5.0187008273393729
D128_F10_V01,128,10,common_grid,t06,bg,484,121.05166590533702,60.695160423354423,164.01983763514431,87.975732072679619,95.94192666362693,139.28275001431126,146.78952177555882,155.575054179288,10.037401654678767
D128_F10_V01,128,10,common_grid,t07,real,484,60.379083896479727,30.272698416427083,81.30721639650362,43.881214421489013,47.580559554466454,69.472524690597766,73.439347112974957,77.598925865558627,5.1205589340479811
D128_F10_V01,128,10,common_grid,t07,left,484,60.379083896479727,30.274000410517623,81.811080113543056,43.881214421489013,47.854654422873544,69.472524690597766,73.216810228299821,77.598925865558627,5.0065326410661832
D128_F10_V01,128,10,common_grid,t07,right,484,60.379083896479727,30.274000410517623,81.811080113542957,43.881214421489027,47.854654422873423,69.472524690597751,73.216810228299821,77.598925865558556,5.0065326410661832
D128_F10_V01,128,10,common_grid,t07,bg,484,120.75816779295951,60.548000821035231,163.622160227086,87.762428842978082,95.709308845746918,138.9450493811955,146.43362045659961,155.19785173111717,10.013065282132466
D128_F10_V01,128,10,common_grid,t08,real,484,56.820169710668523,28.488339845804759,76.514738817041504,41.294731381053772,44.776026636120875,65.377617353656461,69.110624029246281,73.025025431094534,4.8187386901219931
D128_F10_V01,128,10,common_grid,t08,left,484,56.820169710668523,28.489565096676628,76.988903379761851,41.294731381053772,45.033965576804626,65.377617353656461,68.901204098731853,73.025025431094534,4.711433429747192
D128_F10_V01,128,10,common_grid,t08,right,484,56.820169710668523,28.489565096676628,76.988903379761766,41.294731381053779,45.033965576804519,65.377617353656447,68.901204098731853,73.025025431094477,4.711433429747192
D128_F10_V01,128,10,common_grid,t08,bg,484,113.64033942133705,56.979130193353257,153.97780675952359,82.589462762107544,90.067931153609152,130.75523470731289,137.80240819746371,146.05005086218904,9.4228668594943628
D128_F10_V01,128,10,common_grid,t09,real,484,57.49798856432362,28.828182791630997,77.427498015346899,41.787344261817779,45.31016856495124,66.157519664314918,69.935058102453496,73.896155159813858,4.8762223610021351
D128_F10_V01,128,10,common_grid,t09,left,484,57.49798856432362,28.829422658758777,77.907318979341355,41.787344261817779,45.571184509416888,66.157519664314918,69.72313996086443,73.896155159813858,4.7676370353098712
D128_F10_V01,128,10,common_grid,t09,right,484,57.49798856432362,28.829422658758777,77.907318979341213,41.787344261817793,45.571184509416774,66.157519664314918,69.72313996086443,73.896155159813773,4.7676370353098712
D128_F10_V01,128,10,common_grid,t09,bg,484,114.99597712864724,57.658845317517546,155.81463795868262,83.574688523635544,91.142369018833662,132.31503932862981,139.44627992172886,147.79231031962763,9.5352740706197707
D128_F10_V01,128,10,common_grid,t10,real,484,61.020190423014199,30.594134637020549,82.170538323936654,44.347146183655333,48.085771049871546,70.210185584398857,74.219127820136407,78.422873077307784,5.17492914870299
D128_F10_V01,128,10,common_grid,t10,left,484,61.020190423014199,30.595450455714815,82.679752077721119,44.347146183655333,48.362776264009049,70.210185584398857,73.994228033609247,78.422873077307784,5.0596921218724802
D128_F10_V01,128,10,common_grid,t10,right,484,61.020190423014199,30.595450455714815,82.679752077720948,44.34714618365534,48.362776264008929,70.210185584398843,73.994228033609247,78.422873077307713,5.0596921218724802
D128_F10_V01,128,10,common_grid,t10,bg,484,122.0403808460284,61.19090091142963,165.35950415544204,88.69429236731068,96.725552528017943,140.42037116879766,147.98845606721852,156.84574615461545,10.119384243745003
D128_F10_V01,128,10,common_grid,t11,real,484,59.418653081582796,29.791160265582207,80.013888458064159,43.183209950308942,46.823710781065088,68.367447415560974,72.271170859851551,76.364584520930592,5.0391078375360649
