diameter_um,metric,volume_values,n,median,min,max,p5,p10,p90,p95,p99,mad
235,structural_source_sbr,"{""D235_F01_V01"": 0.8687526044192465, ""D235_F03_V01"": 0.8692168500595732, ""D235_F05_V01"": 0.8688984287643928, ""D235_F07_V01"": 0.8720919693602536, ""D235_F10_V01"": 0.8890968332625302}",5,0.86921685005957317,0.86875260441924651,0.8890968332625302,0.86878176928827577,0.86881093415730504,0.88229488770161957,0.88569586048207483,0.88841663870643917,0.00046424564032665483
285,valid_frames,"{""D285_F01_V01"": 453, ""D285_F03_V01"": 474, ""D285_F05_V01"": 492, ""D285_F07_V01"": 458, ""D285_F10_V01"": 494}",5,474,453,494,454,455,493.19999999999999,493.60000000000002,493.92000000000002,18
285,source_z,"{""D285_F01_V01"": 4.5541666272674, ""D285_F03_V01"": 4.504184360488068, ""D285_F05_V01"": 4.468970899500407, ""D285_F07_V01"": 3.7296662331207626, ""D285_F10_V01"": 4.536500312013948}",5,4.5041843604880683,3.7296662331207626,4.5541666272674002,3.8775271663966917,4.0253880996726208,4.547100101166019,4.5506333642167096,4.5534599746572617,0.035213460987661094
285,source_sbr,"{""D285_F01_V01"": 8.193510418813478, ""D285_F03_V01"": 8.304899305197065, ""D285_F05_V01"": 8.253519895311255, ""D285_F07_V01"": 6.781558896866493, ""D285_F10_V01"": 8.342664946697214}",5,8.2535198953112552,6.7815588968664926,8.342664946697214,7.0639492012558893,7.3463395056452869,8.3275586900971543,8.3351118183971842,8.3411543210372088,0.060009476497777214
285,source_z_p10,"{""D285_F01_V01"": 3.770303305043657, ""D285_F03_V01"": 3.736877503993826, ""D285_F05_V01"": 3.676878965903039, ""D285_F07_V01"": 3.1279889309191726, ""D285_F10_V01"": 3.756965649407473}",5,3.736877503993826,3.1279889309191726,3.7703033050436572,3.2377669379159459,3.3475449449127193,3.7649682427891835,3.7676357739164201,3.7697697988182099,0.033425801049831172
285,source_z_p90,"{""D285_F01_V01"": 5.460245755005847, ""D285_F03_V01"": 5.560827530805984, ""D285_F05_V01"": 5.477183490281539, ""D285_F07_V01"": 4.42711056893317, ""D285_F10_V01"": 5.484704443361489}",5,5.4771834902815391,4.4271105689331698,5.5608275308059838,4.6337376061477054,4.8403646433622409,5.5303782958281857,5.5456029133170848,5.5577826073082042,0.016937735275692312
285,source_z_gt3,"{""D285_F01_V01"": 0.9955849889624724, ""D285_F03_V01"": 0.9915611814345991, ""D285_F05_V01"": 0.9959349593495935, ""D285_F07_V01"": 0.9344978165938864, ""D285_F10_V01"": 0.9959514170040485}",5,0.99558498896247238,0.93449781659388642,0.99595141700404854,0.94591048956202894,0.95732316253017147,0.99594483394226652,0.99594812547315759,0.99595075869787031,0.00036642804157616116
285,proximal_z,"{""D285_F01_V01"": 1.0035559013579904, ""D285_F03_V01"": 0.9966726764769959, ""D285_F05_V01"": 0.9819770757553173, ""D285_F07_V01"": 0.7969267950026597, ""D285_F10_V01"": 1.0295186102363236}",5,0.99667267647699587,0.79692679500265973,1.0295186102363236,0.83393685115319127,0.87094690730372282,1.0191335266849904,1.024326068460657,1.0284801018811902,0.014695600721678526
285,valid_fraction,"{""D285_F01_V01"": 0.906, ""D285_F03_V01"": 0.948, ""D285_F05_V01"": 0.984, ""D285_F07_V01"": 0.916, ""D285_F10_V01"": 0.988}",5,0.94799999999999995,0.90600000000000003,0.98799999999999999,0.90800000000000003,0.91000000000000003,0.98639999999999994,0.98719999999999997,0.98783999999999994,0.036000000000000032
285,z_top_jitter,"{""D285_F01_V01"": 0.0, ""D285_F03_V01"": 0.0, ""D285_F05_V01"": 0.0, ""D285_F07_V01"": 0.0, ""D285_F10_V01"": 0.0}",5,0,0,0,0,0,0,0,0,0
285,X1_jitter,"{""D285_F01_V01"": 2.0, ""D285_F03_V01"": 2.0, ""D285_F05_V01"": 2.0, ""D285_F07_V01"": 2.0, ""D285_F10_V01"": 2.0}",5,2,2,2,2,2,2,2,2,0
285,X4_jitter,"{""D285_F01_V01"": 0.39061753173476177, ""D285_F03_V01"": 0.4118299050412588, ""D285_F05_V01"": 0.4240330282455034, ""D285_F07_V01"": 0.39847876037964625, ""D285_F10_V01"": 0.4282828981351088}",5,0.41182990504125883,0.39061753173476177,0.42828289813510878,0.39218977746373868,0.39376202319271558,0.42658295017926662,0.4274329241571877,0.42811290333952456,0.01335114466161258
285,background_median,"{""D285_F01_V01"": 15092109.136946792, ""D285_F03_V01"": 15265245.791436357, ""D285_F05_V01"": 15575673.791007958, ""D285_F07_V01"": 18566692.8011383, ""D285_F10_V01"": 14657857.785622805}",5,15265245.791436357,14657857.785622805,18566692.8011383,14744708.055887602,14831558.326152399,17370285.197086163,17968488.99911223,18447052.040733088,310427.99957160093
285,background_mad,"{""D285_F01_V01"": 641145.2465359047, ""D285_F03_V01"": 603294.0145861832, ""D285_F05_V01"": 618895.6323274784, ""D285_F07_V01"": 744504.7578510307, ""D285_F10_V01"": 576175.2948146854}",5,618895.63232747838,576175.29481468536,744504.75785103068,581599.03876898496,587022.78272328456,703160.95332498034,723832.85558800551,740370.3773984256,22249.614208426327
