source_bin,tail_bin,u_lo,u_hi,u_mid,tail_lo_um,tail_hi_um,tail_mid_um,eta_lo,eta_hi,eta_mid,scan_id,diameter_um,flow_mm_s,grid_scope,coordinate,source_bins,mode,metric,rho_lag0,rho_peak,lag_at_peak,n_pairs_lag0,n_pairs_at_peak,zero_lag_rank,peak_within_pm2,peak_within_pm5,rho_remote_median,zero_lag_specificity,peak_tie_count,rho,side
6,10,0.83333333333333337,1,0.91666666666666663,225,250,237.5,1.7578125,1.953125,1.85546875,D128_F05_V01,128,5,common_grid,absolute,6,detrended_51,mean,0.0054683852798514711,0.11485220404782776,24,491,458,46,False,False,-0.00060012326835137426,0.0060685085482028453,1,0.0054683852798514711,left
6,11,0.83333333333333337,1,0.91666666666666663,250,275,262.5,1.953125,2.1484375,2.05078125,D128_F05_V01,128,5,common_grid,absolute,6,detrended_51,mean,0.082577987111936313,0.13353629914800574,2,491,484,7,True,True,0.0054987944970787172,0.0770791926148576,1,0.082577987111936313,left
6,12,0.83333333333333337,1,0.91666666666666663,275,300,287.5,2.1484375,2.34375,2.24609375,D128_F05_V01,128,5,common_grid,absolute,6,detrended_51,mean,0.038413648580136371,0.1297073870106806,-8,491,474,22,False,False,-0.0065138849710517348,0.044927533551188108,1,0.038413648580136371,left
6,13,0.83333333333333337,1,0.91666666666666663,300,325,312.5,2.34375,2.5390625,2.44140625,D128_F05_V01,128,5,common_grid,absolute,6,detrended_51,mean,0.078995917532515322,0.12848332945007246,-31,491,451,6,False,False,-0.0027892529753621234,0.081785170507877453,1,0.078995917532515322,left
6,14,0.83333333333333337,1,0.91666666666666663,325,350,337.5,2.5390625,2.734375,2.63671875,D128_F05_V01,128,5,common_grid,absolute,6,detrended_51,mean,0.019989429359716971,0.10043456958370202,-7,491,476,29,False,False,0.0086632605197863657,0.011326168839930605,1,0.019989429359716971,left
6,15,0.83333333333333337,1,0.91666666666666663,350,375,362.5,2.734375,2.9296875,2.83203125,D128_F05_V01,128,5,common_grid,absolute,6,detrended_51,mean,0.0276649452868865,0.12801508183417482,36,491,446,30,False,False,-0.012438452565602699,0.040103397852489203,1,0.0276649452868865,left
6,16,0.83333333333333337,1,0.91666666666666663,375,400,387.5,2.9296875,3.125,3.02734375,D128_F05_V01,128,5,common_grid,absolute,6,detrended_51,mean,0.003033014573552914,0.11187377123768606,18,491,464,50,False,False,0.0077545721800233907,-0.0047215576064704766,1,0.003033014573552914,left
6,17,0.83333333333333337,1,0.91666666666666663,400,425,412.5,3.125,3.3203125,3.22265625,D128_F05_V01,128,5,common_grid,absolute,6,detrended_51,mean,-0.038575568083740484,0.14593122660629373,21,491,461,82,False,False,-0.0054392343863782205,-0.033136333697362262,1,-0.038575568083740484,left
6,18,0.83333333333333337,1,0.91666666666666663,425,450,437.5,3.3203125,3.515625,3.41796875,D128_F05_V01,128,5,common_grid,absolute,6,detrended_51,mean,-0.034418198954594498,0.10144672150141219,4,491,480,74,False,True,0.0064970421854206534,-0.04091524114001515,1,-0.034418198954594498,left
6,19,0.83333333333333337,1,0.91666666666666663,450,475,462.5,3.515625,3.7109375,3.61328125,D128_F05_V01,128,5,common_grid,absolute,6,detrended_51,mean,0.083929328134725853,0.1553213047721522,-4,491,480,2,False,True,0.0064086357201017657,0.077520692414624087,1,0.083929328134725853,left
6,20,0.83333333333333337,1,0.91666666666666663,475,500,487.5,3.7109375,3.90625,3.80859375,D128_F05_V01,128,5,common_grid,absolute,6,detrended_51,mean,0.050884330052399097,0.15507272063376604,27,491,455,16,False,False,0.011042173975097741,0.039842156077301356,1,0.050884330052399097,left
1,1,0,0.16666666666666666,0.083333333333333329,0,25,12.5,0,0.1953125,0.09765625,D128_F05_V01,128,5,common_grid,absolute,6,detrended_51,mean,-0.058661032487229925,0.13178074419359664,-48,491,436,95,False,False,-0.0030452404506656726,-0.055615792036564249,1,-0.058661032487229925,right
1,2,0,0.16666666666666666,0.083333333333333329,25,50,37.5,0.1953125,0.390625,0.29296875,D128_F05_V01,128,5,common_grid,absolute,6,detrended_51,mean,0.016561901079013158,0.10356403847136364,12,491,470,34,False,False,0.003674699539723146,0.012887201539290011,1,0.016561901079013158,right
1,3,0,0.16666666666666666,0.083333333333333329,50,75,62.5,0.390625,0.5859375,0.48828125,D128_F05_V01,128,5,common_grid,absolute,6,detrended_51,mean,0.033495435629401951,0.120380064996169,-25,491,457,24,False,False,-0.001123003656178333,0.034618439285580282,1,0.033495435629401951,right
1,4,0,0.16666666666666666,0.083333333333333329,75,100,87.5,0.5859375,0.78125,0.68359375,D128_F05_V01,128,5,common_grid,absolute,6,detrended_51,mean,0.066599088065235706,0.12385669959415642,-5,491,478,10,False,True,0.0096704776540041462,0.05692861041123156,1,0.066599088065235706,right
1,5,0,0.16666666666666666,0.083333333333333329,100,125,112.5,0.78125,0.9765625,0.87890625,D128_F05_V01,128,5,common_grid,absolute,6,detrended_51,mean,0.11393285487759516,0.12494612791713135,37,491,445,2,False,False,0.0098318808896973309,0.10410097398789783,1,0.11393285487759516,right
1,6,0,0.16666666666666666,0.083333333333333329,125,150,137.5,0.9765625,1.171875,1.07421875,D128_F05_V01,128,5,common_grid,absolute,6,detrended_51,mean,0.010902397378004584,0.14113622403575332,-50,491,436,40,False,False,-0.0040100403019816683,0.014912437679986252,1,0.010902397378004584,right
1,7,0,0.16666666666666666,0.083333333333333329,150,175,162.5,1.171875,1.3671875,1.26953125,D128_F05_V01,128,5,common_grid,absolute,6,detrended_51,mean,-0.031257970868951254,0.16302216527594895,20,491,462,70,False,False,-0.0020453380480708171,-0.029212632820880435,1,-0.031257970868951254,right
1,8,0,0.16666666666666666,0.083333333333333329,175,200,187.5,1.3671875,1.5625,1.46484375,D128_F05_V01,128,5,common_grid,absolute,6,detrended_51,mean,0.021723544623424962,0.10451612959634576,48,491,436,35,False,False,-0.0058745712170227837,0.027598115840447746,1,0.021723544623424962,right
1,9,0,0.16666666666666666,0.083333333333333329,200,225,212.5,1.5625,1.7578125,1.66015625,D128_F05_V01,128,5,common_grid,absolute,6,detrended_51,mean,0.059238278530919307,0.1080569120309556,-35,491,447,10,False,False,0.014918590125652356,0.044319688405266955,1,0.059238278530919307,right
1,10,0,0.16666666666666666,0.083333333333333329,225,250,237.5,1.7578125,1.953125,1.85546875,D128_F05_V01,128,5,common_grid,absolute,6,detrended_51,mean,-0.073027565823928067,0.099400722530398417,40,491,442,92,False,False,0.0067725981671451965,-0.079800163991073259,1,-0.073027565823928067,right
1,11,0,0.16666666666666666,0.083333333333333329,250,275,262.5,1.953125,2.1484375,2.05078125,D128_F05_V01,128,5,common_grid,absolute,6,detrended_51,mean,0.0033693077606123389,0.10699027291039943,-10,491,472,53,False,False,0.0081545382376698242,-0.0047852304770574852,1,0.0033693077606123389,right
1,12,0,0.16666666666666666,0.083333333333333329,275,300,287.5,2.1484375,2.34375,2.24609375,D128_F05_V01,128,5,common_grid,absolute,6,detrended_51,mean,-0.03371827582604061,0.13022683639332544,43,491,439,76,False,False,0.013674152413955126,-0.047392428239995732,1,-0.03371827582604061,right
1,13,0,0.16666666666666666,0.083333333333333329,300,325,312.5,2.34375,2.5390625,2.44140625,D128_F05_V01,128,5,common_grid,absolute,6,detrended_51,mean,0.045039452994030137,0.10439326576804316,-37,491,445,18,False,False,-0.0069751054071456077,0.052014558401175748,1,0.045039452994030137,right
1,14,0,0.16666666666666666,0.083333333333333329,325,350,337.5,2.5390625,2.734375,2.63671875,D128_F05_V01,128,5,common_grid,absolute,6,detrended_51,mean,0.045269934252769387,0.11440763337990925,16,491,466,19,False,False,-0.0014399467959596468,0.046709881048729036,1,0.045269934252769387,right
1,15,0,0.16666666666666666,0.083333333333333329,350,375,362.5,2.734375,2.9296875,2.83203125,D128_F05_V01,128,5,common_grid,absolute,6,detrended_51,mean,0.030128726578486149,0.13765458578075074,-29,491,454,31,False,False,0.0047969647691482892,0.025331761809337862,1,0.030128726578486149,right
1,16,0,0.16666666666666666,0.083333333333333329,375,400,387.5,2.9296875,3.125,3.02734375,D128_F05_V01,128,5,common_grid,absolute,6,detrended_51,mean,0.055584566572930913,0.1076332925657508,2,491,484,14,True,True,-0.0066264170587040563,0.062210983631634971,1,0.055584566572930913,right
1,17,0,0.16666666666666666,0.083333333333333329,400,425,412.5,3.125,3.3203125,3.22265625,D128_F05_V01,128,5,common_grid,absolute,6,detrended_51,mean,0.0050290052452189732,0.1192812088642624,3,491,482,52,False,True,0.009087036903107866,-0.0040580316578888928,1,0.0050290052452189732,right
1,18,0,0.16666666666666666,0.083333333333333329,425,450,437.5,3.3203125,3.515625,3.41796875,D128_F05_V01,128,5,common_grid,absolute,6,detrended_51,mean,-0.025225289888458617,0.099752236126464194,34,491,448,66,False,False,-0.015597011110306957,-0.00962827877815166,1,-0.025225289888458617,right
1,19,0,0.16666666666666666,0.083333333333333329,450,475,462.5,3.515625,3.7109375,3.61328125,D128_F05_V01,128,5,common_grid,absolute,6,detrended_51,mean,0.0084376807380041642,0.1453671062955737,45,491,437,46,False,False,-0.0109340866612152,0.019371767399219364,1,0.0084376807380041642,right
1,20,0,0.16666666666666666,0.083333333333333329,475,500,487.5,3.7109375,3.90625,3.80859375,D128_F05_V01,128,5,common_grid,absolute,6,detrended_51,mean,-0.019442719330162336,0.12571934002777438,-9,491,473,68,False,False,-0.0079203902944570276,-0.011522329035705308,1,-0.019442719330162336,right
2,1,0.16666666666666666,0.33333333333333331,0.25,0,25,12.5,0,0.1953125,0.09765625,D128_F05_V01,128,5,common_grid,absolute,6,detrended_51,mean,0.01645902278188132,0.13917469466277627,32,491,450,37,False,False,0.00048509531805361258,0.015973927463827708,1,0.01645902278188132,right
2,2,0.16666666666666666,0.33333333333333331,0.25,25,50,37.5,0.1953125,0.390625,0.29296875,D128_F05_V01,128,5,common_grid,absolute,6,detrended_51,mean,0.058349353432765878,0.11388865274180043,-36,491,446,12,False,False,0.013978714707195562,0.044370638725570316,1,0.058349353432765878,right
2,3,0.16666666666666666,0.33333333333333331,0.25,50,75,62.5,0.390625,0.5859375,0.48828125,D128_F05_V01,128,5,common_grid,absolute,6,detrended_51,mean,-0.00050288030893613431,0.12678459672402326,-46,491,436,51,False,False,-0.012492565787060924,0.01198968547812479,1,-0.00050288030893613431,right
2,4,0.16666666666666666,0.33333333333333331,0.25,75,100,87.5,0.5859375,0.78125,0.68359375,D128_F05_V01,128,5,common_grid,absolute,6,detrended_51,mean,-0.012492301672104286,0.14043451039354993,6,491,476,62,False,False,0.02267045141552182,-0.035162753087626106,1,-0.012492301672104286,right
2,5,0.16666666666666666,0.33333333333333331,0.25,100,125,112.5,0.78125,0.9765625,0.87890625,D128_F05_V01,128,5,common_grid,absolute,6,detrended_51,mean,0.11342187943624125,0.14207262353706707,-39,491,443,3,False,False,0.014478037661748197,0.098943841774493058,1,0.11342187943624125,right
2,6,0.16666666666666666,0.33333333333333331,0.25,125,150,137.5,0.9765625,1.171875,1.07421875,D128_F05_V01,128,5,common_grid,absolute,6,detrended_51,mean,0.0031153200654388171,0.14588937302140922,-10,491,472,49,False,False,-0.00066849922622272406,0.0037838192916615412,1,0.0031153200654388171,right
2,7,0.16666666666666666,0.33333333333333331,0.25,150,175,162.5,1.171875,1.3671875,1.26953125,D128_F05_V01,128,5,common_grid,absolute,6,detrended_51,mean,0.02685426895259925,0.10602058139265541,-48,491,436,32,False,False,-0.01170803721588853,0.038562306168487784,1,0.02685426895259925,right
2,8,0.16666666666666666,0.33333333333333331,0.25,175,200,187.5,1.3671875,1.5625,1.46484375,D128_F05_V01,128,5,common_grid,absolute,6,detrended_51,mean,0.035969619216753852,0.13699527806531192,-5,491,478,17,False,True,-0.01246443490777762,0.048434054124531473,1,0.035969619216753852,right
2,9,0.16666666666666666,0.33333333333333331,0.25,200,225,212.5,1.5625,1.7578125,1.66015625,D128_F05_V01,128,5,common_grid,absolute,6,detrended_51,mean,-0.02281374275613178,0.11053162344002918,-3,491,482,69,False,True,-0.0067068524633716979,-0.016106890292760082,1,-0.02281374275613178,right
2,10,0.16666666666666666,0.33333333333333331,0.25,225,250,237.5,1.7578125,1.953125,1.85546875,D128_F05_V01,128,5,common_grid,absolute,6,detrended_51,mean,0.043651795049792524,0.090130616525636364,1,491,486,22,True,True,-0.0049649650837913385,0.048616760133583861,1,0.043651795049792524,right
2,11,0.16666666666666666,0.33333333333333331,0.25,250,275,262.5,1.953125,2.1484375,2.05078125,D128_F05_V01,128,5,common_grid,absolute,6,detrended_51,mean,-0.011790497489539822,0.13239185223660302,-22,491,461,64,False,False,0.0051232463234637659,-0.01691374381300359,1,-0.011790497489539822,right
2,12,0.16666666666666666,0.33333333333333331,0.25,275,300,287.5,2.1484375,2.34375,2.24609375,D128_F05_V01,128,5,common_grid,absolute,6,detrended_51,mean,0.083621858164825924,0.13445708118669539,44,491,438,5,False,False,-0.00091310827657538514,0.084534966441401307,1,0.083621858164825924,right
2,13,0.16666666666666666,0.33333333333333331,0.25,300,325,312.5,2.34375,2.5390625,2.44140625,D128_F05_V01,128,5,common_grid,absolute,6,detrended_51,mean,0.044810655643516668,0.12617889752490408,39,491,443,20,False,False,0.019197704049192674,0.025612951594323995,1,0.044810655643516668,right
2,14,0.16666666666666666,0.33333333333333331,0.25,325,350,337.5,2.5390625,2.734375,2.63671875,D128_F05_V01,128,5,common_grid,absolute,6,detrended_51,mean,-0.057235660431061389,0.11335816566474433,41,491,441,91,False,False,-0.013221471559126455,-0.044014188871934937,1,-0.057235660431061389,right
2,15,0.16666666666666666,0.33333333333333331,0.25,350,375,362.5,2.734375,2.9296875,2.83203125,D128_F05_V01,128,5,common_grid,absolute,6,detrended_51,mean,-0.043083024149623034,0.11937799487139517,1,491,486,81,True,True,0.00058473931741141565,-0.043667763467034451,1,-0.043083024149623034,right
2,16,0.16666666666666666,0.33333333333333331,0.25,375,400,387.5,2.9296875,3.125,3.02734375,D128_F05_V01,128,5,common_grid,absolute,6,detrended_51,mean,0.037354745540918964,0.15551170803915293,34,491,448,20,False,False,-0.0022942015483298876,0.039648947089248848,1,0.037354745540918964,right
2,17,0.16666666666666666,0.33333333333333331,0.25,400,425,412.5,3.125,3.3203125,3.22265625,D128_F05_V01,128,5,common_grid,absolute,6,detrended_51,mean,-0.050091168395076373,0.085933283182049056,-7,491,476,87,False,False,-0.0023005397371538209,-0.047790628657922551,1,-0.050091168395076373,right
2,18,0.16666666666666666,0.33333333333333331,0.25,425,450,437.5,3.3203125,3.515625,3.41796875,D128_F05_V01,128,5,common_grid,absolute,6,detrended_51,mean,0.052564968819089487,0.15121995649256947,-14,491,468,9,False,False,0.0020105608222038968,0.050554407996885591,1,0.052564968819089487,right
2,19,0.16666666666666666,0.33333333333333331,0.25,450,475,462.5,3.515625,3.7109375,3.61328125,D128_F05_V01,128,5,common_grid,absolute,6,detrended_51,mean,0.038364602560129739,0.089996920143834133,32,491,450,25,False,False,0.0052715866624627131,0.033093015897667027,1,0.038364602560129739,right
2,20,0.16666666666666666,0.33333333333333331,0.25,475,500,487.5,3.7109375,3.90625,3.80859375,D128_F05_V01,128,5,common_grid,absolute,6,detrended_51,mean,-0.061251820225291756,0.125913305442341,1,491,486,91,True,True,0.0014026994273893291,-0.062654519652681082,1,-0.061251820225291756,right
3,1,0.33333333333333331,0.5,0.41666666666666669,0,25,12.5,0,0.1953125,0.09765625,D128_F05_V01,128,5,common_grid,absolute,6,detrended_51,mean,0.024939832055160475,0.10254119311618569,-3,491,482,31,False,True,0.00057195091434243998,0.024367881140818035,1,0.024939832055160475,right
3,2,0.33333333333333331,0.5,0.41666666666666669,25,50,37.5,0.1953125,0.390625,0.29296875,D128_F05_V01,128,5,common_grid,absolute,6,detrended_51,mean,0.008763132032256685,0.092915501356607644,42,491,440,47,False,False,0.0015026726938939007,0.0072604593383627843,1,0.008763132032256685,right
3,3,0.33333333333333331,0.5,0.41666666666666669,50,75,62.5,0.390625,0.5859375,0.48828125,D128_F05_V01,128,5,common_grid,absolute,6,detrended_51,mean,-0.012354964392603637,0.097496913961065537,8,491,474,59,False,False,-0.012499496129623904,0.00014453173702026756,1,-0.012354964392603637,right
3,4,0.33333333333333331,0.5,0.41666666666666669,75,100,87.5,0.5859375,0.78125,0.68359375,D128_F05_V01,128,5,common_grid,absolute,6,detrended_51,mean,0.12347255928408703,0.14769909502752462,-46,491,436,3,False,False,0.013776448787753267,0.10969611049633377,1,0.12347255928408703,right
3,5,0.33333333333333331,0.5,0.41666666666666669,100,125,112.5,0.78125,0.9765625,0.87890625,D128_F05_V01,128,5,common_grid,absolute,6,detrended_51,mean,0.093257193348698808,0.16944535017922638,31,491,451,5,False,False,-0.010612051941595957,0.10386924529029476,1,0.093257193348698808,right
3,6,0.33333333333333331,0.5,0.41666666666666669,125,150,137.5,0.9765625,1.171875,1.07421875,D128_F05_V01,128,5,common_grid,absolute,6,detrended_51,mean,-0.062122374695078003,0.11601887588183155,31,491,451,92,False,False,-0.0013028403756914428,-0.06081953431938656,1,-0.062122374695078003,right
3,7,0.33333333333333331,0.5,0.41666666666666669,150,175,162.5,1.171875,1.3671875,1.26953125,D128_F05_V01,128,5,common_grid,absolute,6,detrended_51,mean,0.045511278812447729,0.11347060031360787,12,491,470,16,False,False,-0.010635185339280937,0.056146464151728664,1,0.045511278812447729,right
3,8,0.33333333333333331,0.5,0.41666666666666669,175,200,187.5,1.3671875,1.5625,1.46484375,D128_F05_V01,128,5,common_grid,absolute,6,detrended_51,mean,0.073788542599807133,0.13854214483828145,15,491,467,7,False,False,0.012617844588925398,0.061170698010881736,1,0.073788542599807133,right
3,9,0.33333333333333331,0.5,0.41666666666666669,200,225,212.5,1.5625,1.7578125,1.66015625,D128_F05_V01,128,5,common_grid,absolute,6,detrended_51,mean,0.0068420928177897709,0.10512599316159409,33,491,449,47,False,False,0.00090673937542557013,0.0059353534423642008,1,0.0068420928177897709,right
3,10,0.33333333333333331,0.5,0.41666666666666669,225,250,237.5,1.7578125,1.953125,1.85546875,D128_F05_V01,128,5,common_grid,absolute,6,detrended_51,mean,0.0041221906855339139,0.13389437467963178,-41,491,441,49,False,False,-0.010801163148105752,0.014923353833639666,1,0.0041221906855339139,right
3,11,0.33333333333333331,0.5,0.41666666666666669,250,275,262.5,1.953125,2.1484375,2.05078125,D128_F05_V01,128,5,common_grid,absolute,6,detrended_51,mean,0.063527268824939087,0.16097542259489392,49,491,436,14,False,False,0.006888877314527116,0.056638391510411973,1,0.063527268824939087,right
3,12,0.33333333333333331,0.5,0.41666666666666669,275,300,287.5,2.1484375,2.34375,2.24609375,D128_F05_V01,128,5,common_grid,absolute,6,detrended_51,mean,0.03446996319225664,0.10010656592761114,17,491,465,32,False,False,0.018564603170127265,0.015905360022129375,1,0.03446996319225664,right
3,13,0.33333333333333331,0.5,0.41666666666666669,300,325,312.5,2.34375,2.5390625,2.44140625,D128_F05_V01,128,5,common_grid,absolute,6,detrended_51,mean,0.044779397548224846,0.13881377734181474,-30,491,452,13,False,False,-0.0078326537053717404,0.052612051253596588,1,0.044779397548224846,right
3,14,0.33333333333333331,0.5,0.41666666666666669,325,350,337.5,2.5390625,2.734375,2.63671875,D128_F05_V01,128,5,common_grid,absolute,6,detrended_51,mean,0.043526177990244372,0.12363895055437404,46,491,436,22,False,False,-0.0019438418616349743,0.045470019851879345,1,0.043526177990244372,right
3,15,0.33333333333333331,0.5,0.41666666666666669,350,375,362.5,2.734375,2.9296875,2.83203125,D128_F05_V01,128,5,common_grid,absolute,6,detrended_51,mean,0.0094296075609439575,0.11498082293184941,-29,491,454,45,False,False,0.0044141567251371385,0.005015450835806819,1,0.0094296075609439575,right
3,16,0.33333333333333331,0.5,0.41666666666666669,375,400,387.5,2.9296875,3.125,3.02734375,D128_F05_V01,128,5,common_grid,absolute,6,detrended_51,mean,0.028142208383173783,0.12363876435489898,-9,491,473,30,False,False,-0.0026008502193800298,0.030743058602553813,1,0.028142208383173783,right
3,17,0.33333333333333331,0.5,0.41666666666666669,400,425,412.5,3.125,3.3203125,3.22265625,D128_F05_V01,128,5,common_grid,absolute,6,detrended_51,mean,0.0097142075525459698,0.12787925068282519,1,491,486,41,True,True,0.0015576285298257563,0.0081565790227202135,1,0.0097142075525459698,right
3,18,0.33333333333333331,0.5,0.41666666666666669,425,450,437.5,3.3203125,3.515625,3.41796875,D128_F05_V01,128,5,common_grid,absolute,6,detrended_51,mean,0.0049327609407968966,0.11457934859854021,30,491,452,41,False,False,-0.015007732607841471,0.019940493548638367,1,0.0049327609407968966,right
3,19,0.33333333333333331,0.5,0.41666666666666669,450,475,462.5,3.515625,3.7109375,3.61328125,D128_F05_V01,128,5,common_grid,absolute,6,detrended_51,mean,-0.042396026892189929,0.13402013252859116,9,491,473,84,False,False,-0.012835416588683467,-0.029560610303506464,1,-0.042396026892189929,right
3,20,0.33333333333333331,0.5,0.41666666666666669,475,500,487.5,3.7109375,3.90625,3.80859375,D128_F05_V01,128,5,common_grid,absolute,6,detrended_51,mean,-0.017728219693119333,0.10155069316316562,-41,491,441,69,False,False,0.0020495128046704109,-0.019777732497789743,1,-0.017728219693119333,right
4,1,0.5,0.66666666666666663,0.58333333333333337,0,25,12.5,0,0.1953125,0.09765625,D128_F05_V01,128,5,common_grid,absolute,6,detrended_51,mean,0.092052032508362816,0.12740128586449964,47,491,436,4,False,False,0.0032066577360014897,0.088845374772361332,1,0.092052032508362816,right
4,2,0.5,0.66666666666666663,0.58333333333333337,25,50,37.5,0.1953125,0.390625,0.29296875,D128_F05_V01,128,5,common_grid,absolute,6,detrended_51,mean,0.072948225811976311,0.11484681944227025,20,491,462,4,False,False,0.0032299938953507211,0.069718231916625586,1,0.072948225811976311,right
4,3,0.5,0.66666666666666663,0.58333333333333337,50,75,62.5,0.390625,0.5859375,0.48828125,D128_F05_V01,128,5,common_grid,absolute,6,detrended_51,mean,0.077087358316168947,0.095063661701397628,8,491,474,4,False,False,-0.0068709186091038413,0.083958276925272787,1,0.077087358316168947,right
4,4,0.5,0.66666666666666663,0.58333333333333337,75,100,87.5,0.5859375,0.78125,0.68359375,D128_F05_V01,128,5,common_grid,absolute,6,detrended_51,mean,0.12781079365575679,0.12927063705446665,30,491,452,2,False,False,0.011044171870244191,0.1167666217855126,1,0.12781079365575679,right
4,5,0.5,0.66666666666666663,0.58333333333333337,100,125,112.5,0.78125,0.9765625,0.87890625,D128_F05_V01,128,5,common_grid,absolute,6,detrended_51,mean,0.1331930261096079,0.1331930261096079,0,491,491,1,True,True,0.017821146758647009,0.11537187935096088,1,0.1331930261096079,right
4,6,0.5,0.66666666666666663,0.58333333333333337,125,150,137.5,0.9765625,1.171875,1.07421875,D128_F05_V01,128,5,common_grid,absolute,6,detrended_51,mean,-0.0028459620385550138,0.11073690378380412,-4,491,480,54,False,True,0.0098105050150508553,-0.012656467053605869,1,-0.0028459620385550138,right
4,7,0.5,0.66666666666666663,0.58333333333333337,150,175,162.5,1.171875,1.3671875,1.26953125,D128_F05_V01,128,5,common_grid,absolute,6,detrended_51,mean,0.024057376597608808,0.11257056306093607,-46,491,436,32,False,False,-0.0013493349240415019,0.025406711521650312,1,0.024057376597608808,right
4,8,0.5,0.66666666666666663,0.58333333333333337,175,200,187.5,1.3671875,1.5625,1.46484375,D128_F05_V01,128,5,common_grid,absolute,6,detrended_51,mean,0.044913608035467886,0.13171797710236219,-8,491,474,24,False,False,0.0075459640014137949,0.037367644034054091,1,0.044913608035467886,right
4,9,0.5,0.66666666666666663,0.58333333333333337,200,225,212.5,1.5625,1.7578125,1.66015625,D128_F05_V01,128,5,common_grid,absolute,6,detrended_51,mean,-0.046343275901296541,0.11079738308172936,-8,491,474,87,False,False,-0.0062263044113656405,-0.040116971489930903,1,-0.046343275901296541,right
4,10,0.5,0.66666666666666663,0.58333333333333337,225,250,237.5,1.7578125,1.953125,1.85546875,D128_F05_V01,128,5,common_grid,absolute,6,detrended_51,mean,0.019991033206282635,0.13725077093908461,-44,491,438,38,False,False,0.012953045394876328,0.0070379878114063075,1,0.019991033206282635,right
4,11,0.5,0.66666666666666663,0.58333333333333337,250,275,262.5,1.953125,2.1484375,2.05078125,D128_F05_V01,128,5,common_grid,absolute,6,detrended_51,mean,-0.068825001100068256,0.11094925423452208,17,491,465,92,False,False,0.0093209632586406764,-0.078145964358708936,1,-0.068825001100068256,right
4,12,0.5,0.66666666666666663,0.58333333333333337,275,300,287.5,2.1484375,2.34375,2.24609375,D128_F05_V01,128,5,common_grid,absolute,6,detrended_51,mean,0.031321047498103015,0.11563298084689547,16,491,466,25,False,False,-0.00070234120308994633,0.032023388701192965,1,0.031321047498103015,right
4,13,0.5,0.66666666666666663,0.58333333333333337,300,325,312.5,2.34375,2.5390625,2.44140625,D128_F05_V01,128,5,common_grid,absolute,6,detrended_51,mean,0.0099635875368420078,0.10663667420396961,47,491,436,39,False,False,-0.0044995647619054174,0.014463152298747426,1,0.0099635875368420078,right
4,14,0.5,0.66666666666666663,0.58333333333333337,325,350,337.5,2.5390625,2.734375,2.63671875,D128_F05_V01,128,5,common_grid,absolute,6,detrended_51,mean,-0.023727418767634085,0.12002620215090198,-23,491,459,71,False,False,0.0035050862325729341,-0.027232505000207019,1,-0.023727418767634085,right
4,15,0.5,0.66666666666666663,0.58333333333333337,350,375,362.5,2.734375,2.9296875,2.83203125,D128_F05_V01,128,5,common_grid,absolute,6,detrended_51,mean,0.088854570245894604,0.092983153401297439,48,491,436,5,False,False,-0.0041035714501473138,0.092958141696041913,1,0.088854570245894604,right
4,16,0.5,0.66666666666666663,0.58333333333333337,375,400,387.5,2.9296875,3.125,3.02734375,D128_F05_V01,128,5,common_grid,absolute,6,detrended_51,mean,0.14353211585267256,0.14353211585267256,0,491,491,1,True,True,0.0094241023380411109,0.13410801351463145,1,0.14353211585267256,right
4,17,0.5,0.66666666666666663,0.58333333333333337,400,425,412.5,3.125,3.3203125,3.22265625,D128_F05_V01,128,5,common_grid,absolute,6,detrended_51,mean,0.039860869048665669,0.098272200149070899,-43,491,439,16,False,False,-0.0029917204731518734,0.042852589521817544,1,0.039860869048665669,right
4,18,0.5,0.66666666666666663,0.58333333333333337,425,450,437.5,3.3203125,3.515625,3.41796875,D128_F05_V01,128,5,common_grid,absolute,6,detrended_51,mean,-0.031255197957423389,0.13384995963813068,-24,491,458,77,False,False,-0.010339182017944403,-0.020916015939478984,1,-0.031255197957423389,right
4,19,0.5,0.66666666666666663,0.58333333333333337,450,475,462.5,3.515625,3.7109375,3.61328125,D128_F05_V01,128,5,common_grid,absolute,6,detrended_51,mean,-0.058687062509010297,0.11098556231939695,42,491,440,89,False,False,-0.0025756566976272649,-0.056111405811383033,1,-0.058687062509010297,right
4,20,0.5,0.66666666666666663,0.58333333333333337,475,500,487.5,3.7109375,3.90625,3.80859375,D128_F05_V01,128,5,common_grid,absolute,6,detrended_51,mean,-0.1240676316061414,0.13564332344813618,25,491,457,101,False,False,0.0072558079257369762,-0.13132343953187836,1,-0.1240676316061414,right
5,1,0.66666666666666663,0.83333333333333337,0.75,0,25,12.5,0,0.1953125,0.09765625,D128_F05_V01,128,5,common_grid,absolute,6,detrended_51,mean,0.022939585307020845,0.13529366173358007,24,491,458,31,False,False,0.0044678799793625556,0.018471705327658287,1,0.022939585307020845,right
5,2,0.66666666666666663,0.83333333333333337,0.75,25,50,37.5,0.1953125,0.390625,0.29296875,D128_F05_V01,128,5,common_grid,absolute,6,detrended_51,mean,0.051296085548905412,0.10704159038921546,-20,491,462,17,False,False,0.0095308500961031311,0.04176523545280228,1,0.051296085548905412,right
