scan_id,diameter_um,flow_mm_s,grid_scope,region,flag,n_frames
D500_F10_V01,500,10,common_grid,t17,sd_den_zero,0
D500_F10_V01,500,10,common_grid,t18,robust_den_zero,0
D500_F10_V01,500,10,common_grid,t18,sd_den_zero,0
D500_F10_V01,500,10,common_grid,t19,robust_den_zero,0
D500_F10_V01,500,10,common_grid,t19,sd_den_zero,0
D500_F10_V01,500,10,common_grid,t20,robust_den_zero,0
D500_F10_V01,500,10,common_grid,t20,sd_den_zero,0
D500_F10_V01,500,10,common_grid,tail100,robust_den_zero,0
D500_F10_V01,500,10,common_grid,tail100,sd_den_zero,0
D500_F10_V01,500,10,common_grid,tail500,robust_den_zero,0
D500_F10_V01,500,10,common_grid,tail500,sd_den_zero,0
D500_F12_V01,500,12,d500_extension,source,robust_den_zero,0
D500_F12_V01,500,12,d500_extension,source,sd_den_zero,0
D500_F12_V01,500,12,d500_extension,s1,robust_den_zero,0
D500_F12_V01,500,12,d500_extension,s1,sd_den_zero,0
D500_F12_V01,500,12,d500_extension,s2,robust_den_zero,0
D500_F12_V01,500,12,d500_extension,s2,sd_den_zero,0
D500_F12_V01,500,12,d500_extension,s3,robust_den_zero,0
D500_F12_V01,500,12,d500_extension,s3,sd_den_zero,0
D500_F12_V01,500,12,d500_extension,s4,robust_den_zero,0
D500_F12_V01,500,12,d500_extension,s4,sd_den_zero,0
D500_F12_V01,500,12,d500_extension,s5,robust_den_zero,0
D500_F12_V01,500,12,d500_extension,s5,sd_den_zero,0
D500_F12_V01,500,12,d500_extension,s6,robust_den_zero,0
D500_F12_V01,500,12,d500_extension,s6,sd_den_zero,0
D500_F12_V01,500,12,d500_extension,t01,robust_den_zero,0
D500_F12_V01,500,12,d500_extension,t01,sd_den_zero,0
D500_F12_V01,500,12,d500_extension,t02,robust_den_zero,0
D500_F12_V01,500,12,d500_extension,t02,sd_den_zero,0
D500_F12_V01,500,12,d500_extension,t03,robust_den_zero,0
D500_F12_V01,500,12,d500_extension,t03,sd_den_zero,0
D500_F12_V01,500,12,d500_extension,t04,robust_den_zero,0
D500_F12_V01,500,12,d500_extension,t04,sd_den_zero,0
D500_F12_V01,500,12,d500_extension,t05,robust_den_zero,0
D500_F12_V01,500,12,d500_extension,t05,sd_den_zero,0
D500_F12_V01,500,12,d500_extension,t06,robust_den_zero,0
D500_F12_V01,500,12,d500_extension,t06,sd_den_zero,0
D500_F12_V01,500,12,d500_extension,t07,robust_den_zero,0
D500_F12_V01,500,12,d500_extension,t07,sd_den_zero,0
D500_F12_V01,500,12,d500_extension,t08,robust_den_zero,0
D500_F12_V01,500,12,d500_extension,t08,sd_den_zero,0
D500_F12_V01,500,12,d500_extension,t09,robust_den_zero,0
D500_F12_V01,500,12,d500_extension,t09,sd_den_zero,0
D500_F12_V01,500,12,d500_extension,t10,robust_den_zero,0
D500_F12_V01,500,12,d500_extension,t10,sd_den_zero,0
D500_F12_V01,500,12,d500_extension,t11,robust_den_zero,0
D500_F12_V01,500,12,d500_extension,t11,sd_den_zero,0
D500_F12_V01,500,12,d500_extension,t12,robust_den_zero,0
D500_F12_V01,500,12,d500_extension,t12,sd_den_zero,0
D500_F12_V01,500,12,d500_extension,t13,robust_den_zero,0
D500_F12_V01,500,12,d500_extension,t13,sd_den_zero,0
D500_F12_V01,500,12,d500_extension,t14,robust_den_zero,0
D500_F12_V01,500,12,d500_extension,t14,sd_den_zero,0
D500_F12_V01,500,12,d500_extension,t15,robust_den_zero,0
D500_F12_V01,500,12,d500_extension,t15,sd_den_zero,0
D500_F12_V01,500,12,d500_extension,t16,robust_den_zero,0
D500_F12_V01,500,12,d500_extension,t16,sd_den_zero,0
D500_F12_V01,500,12,d500_extension,t17,robust_den_zero,0
D500_F12_V01,500,12,d500_extension,t17,sd_den_zero,0
D500_F12_V01,500,12,d500_extension,t18,robust_den_zero,0
D500_F12_V01,500,12,d500_extension,t18,sd_den_zero,0
D500_F12_V01,500,12,d500_extension,t19,robust_den_zero,0
D500_F12_V01,500,12,d500_extension,t19,sd_den_zero,0
D500_F12_V01,500,12,d500_extension,t20,robust_den_zero,0
D500_F12_V01,500,12,d500_extension,t20,sd_den_zero,0
D500_F12_V01,500,12,d500_extension,tail100,robust_den_zero,0
D500_F12_V01,500,12,d500_extension,tail100,sd_den_zero,0
D500_F12_V01,500,12,d500_extension,tail500,robust_den_zero,0
D500_F12_V01,500,12,d500_extension,tail500,sd_den_zero,0
